0;0;0;5.75489e-05;0.000493097;0.00257681;0.0120287;0.0303258;0.0442372;0.0759035;0.0864243;0.0777829;0.0552425;0.0489247;0.0475285;0.0356854;0.0255181;0.0185719;0.0137834;0.0105337;0.00811314;0.00628384;0.0051338;0.00433629;0.00402622;0.00407088;0.00439856;0.00495424;0.00548381;0.00550929;0.00616434;0.00664957;0.00735745;0.00856001;0.00973772;0.0109679;0.0124111;0.0139605;0.015525;0.016308;0.0172329;0.0181534;0.0184669;0.0189597;0.0195223;0.0191663;0.0178342;0.0161247;0.0141674;0.0117793;0.00960123;0.0079125;0.00733135;0.00548287;0.00554734;0.00471398;0.00461335;0.00483977;0.00665838;0.0125677;0.00640019;0.00466901;0.0015359;0.00114972
7.13858e-05;0.00465297;0.00298531;0.00359917;0.00910594;0.0063829;0.00617912;0.00733387;0.00795873;0.00943708;0.010111;0.0112384;0.0112195;0.012373;0.0126268;0.0133991;0.0140809;0.0125211;0.0118733;0.0120532;0.0119051;0.0119312;0.0124699;0.0150737;0.0176936;0.0196908;0.0201902;0.021822;0.0218312;0.0204415;0.0206827;0.0218393;0.0220554;0.0234227;0.0246114;0.025314;0.0253655;0.0246325;0.0243504;0.0241171;0.0250328;0.0254539;0.0260857;0.026347;0.026947;0.0270838;0.0262662;0.0245382;0.0228001;0.0211088;0.0182968;0.0162102;0.0144542;0.0120651;0.00906725;0.00634453;0.00564199;0.0126938;0.0205299;0.0300682;0.0131564;0.000922984;0.00020661;3.52212e-05
0;0;1.16484e-06;3.8828e-06;0.000907022;0.000773842;0.000349064;0.00208196;0.00389096;0.00501813;0.00761728;0.00625442;0.00818999;0.0111308;0.0177005;0.0222919;0.0259868;0.0284349;0.0305464;0.0329258;0.034331;0.0353979;0.0351832;0.0345849;0.0346548;0.0342673;0.0357629;0.0365418;0.0360681;0.0342847;0.0342797;0.0319054;0.0288601;0.0272526;0.0262027;0.0265347;0.0254848;0.0222811;0.0211935;0.0200306;0.0180717;0.0160527;0.0160717;0.0154951;0.0135149;0.0125585;0.010331;0.0093195;0.00792092;0.00621442;0.0074344;0.00842723;0.00913895;0.00316448;0.00222485;0.00448425;0.0146351;0.00410257;0.000396822;0.000364595;0.00027102;0.000184045;0.00015803;0.000256653
2.83027e-06;1.10066e-05;0.000196861;0.000695618;0.00278153;0.007365;0.0157901;0.0222277;0.0355677;0.067986;0.0857035;0.067892;0.0484829;0.041572;0.0397937;0.03971;0.0373505;0.0339344;0.0295216;0.0248888;0.0208805;0.0173911;0.014641;0.0121856;0.0103774;0.00887511;0.00818547;0.00758954;0.00761438;0.00792225;0.00818295;0.00850214;0.00864523;0.00912072;0.00951633;0.00989715;0.0104151;0.0110006;0.0114944;0.0118107;0.0121626;0.0126101;0.0127994;0.012685;0.0122214;0.0115686;0.0106544;0.00986162;0.0089509;0.0083751;0.00786816;0.00666121;0.00551809;0.00480769;0.0042668;0.00383376;0.00322714;0.00281046;0.00244347;0.00252303;0.00347369;0.00398911;0.00355734;0.0174093
3.49452e-06;0.000545534;0.0103457;0.0243382;0.108206;0.120272;0.093174;0.0332185;0.00901121;0.00453239;0.00422954;0.00389872;0.0044528;0.00604319;0.00706087;0.00627771;0.00676462;0.00905858;0.00711795;0.00720842;0.00928727;0.0103003;0.0106513;0.0143205;0.0231489;0.029533;0.0238866;0.0249901;0.0264178;0.0208448;0.0212999;0.0255881;0.0277811;0.0253962;0.0240163;0.0219704;0.0188095;0.0182356;0.0181925;0.0178846;0.015989;0.0166669;0.0155957;0.0128874;0.0110939;0.00851343;0.0070667;0.00495795;0.00368012;0.00714513;0.0088326;0.00408587;0.00129064;0.00152283;0.00203575;9.82349e-05;6.01834e-05;4.38757e-05;3.49452e-05;2.75679e-05;1.98023e-05;1.2425e-05;8.15388e-06;1.70843e-05
0;3.33343e-05;1.63527e-05;0.00174785;0.0106745;0.0204714;0.0264316;0.0344859;0.0555677;0.0732808;0.0894021;0.139889;0.107593;0.0517362;0.0250756;0.0146155;0.0125183;0.0116192;0.0114264;0.0111994;0.0114271;0.0118919;0.0122406;0.0126884;0.0123724;0.012174;0.0123346;0.0125777;0.0120057;0.0112054;0.010467;0.00975092;0.00895908;0.00857542;0.0082644;0.00798106;0.00760809;0.00697725;0.00638667;0.00576716;0.00540362;0.00538633;0.0052206;0.00500675;0.00465391;0.00440894;0.00438252;0.00410421;0.00388031;0.00367055;0.00346331;0.00320607;0.00286864;0.00269631;0.00252901;0.00239441;0.00365325;0.00315387;0.0041627;0.00824207;0.0085251;0.00769143;0.00152143;0.000334601
0.000114154;0.0181263;0.0245533;0.00738419;0.0151234;0.0171571;0.0194147;0.0223664;0.033295;0.0309195;0.020955;0.0252231;0.0282568;0.0327425;0.0314642;0.0313833;0.0336642;0.0343894;0.0339296;0.0364656;0.0393984;0.0356967;0.03205;0.0300173;0.0295075;0.0260495;0.0225878;0.0207799;0.0178889;0.0156395;0.014013;0.0133718;0.0132866;0.0138108;0.0142294;0.0137234;0.0129023;0.0116469;0.00980596;0.00855875;0.00734676;0.0062634;0.00501902;0.00409761;0.00341897;0.00301739;0.00272178;0.00250636;0.00334853;0.0051489;0.0061332;0.00422277;0.00344822;0.00378439;0.00611842;0.00866976;0.0120947;0.0190097;0.0017359;1.57237e-06;3.14475e-07;3.14475e-07;0;0
0;4.4341e-05;0.0127935;0.0248592;0.00279946;0.00418409;0.00763325;0.0119868;0.0151014;0.0169021;0.0200949;0.0203119;0.0173628;0.0126281;0.00976193;0.00868737;0.00802257;0.00710682;0.00691467;0.00727475;0.0080059;0.00866567;0.00934053;0.0109035;0.0125586;0.0140369;0.0149951;0.0158624;0.0163257;0.0165672;0.01687;0.0174681;0.0182229;0.0188481;0.0196305;0.0210179;0.0225633;0.0238963;0.0244627;0.0242756;0.0236441;0.0226412;0.0217985;0.0213651;0.021411;0.0214918;0.0220076;0.0216183;0.0203808;0.0192408;0.0187528;0.0183971;0.0188653;0.0198434;0.0214733;0.0214393;0.0171625;0.0128765;0.0094789;0.00943047;0.00681027;0.00749268;0.0152467;0.0381449
0;9.43425e-07;0.000294977;0.000439636;0.000584923;0.00198308;0.00875938;0.0203321;0.0341636;0.0300547;0.0313305;0.0423686;0.0460533;0.0386691;0.0397952;0.0451614;0.0490282;0.0510682;0.0464976;0.0352624;0.0202144;0.00937701;0.00522343;0.00445674;0.00454573;0.00485644;0.00524922;0.00578225;0.00623478;0.0063873;0.00649611;0.00691216;0.00816628;0.00873894;0.00968551;0.0104535;0.0115548;0.0125689;0.0135419;0.0143253;0.0154439;0.0159363;0.0162933;0.0168697;0.0174873;0.0174062;0.017226;0.01597;0.014469;0.0134045;0.012262;0.0116821;0.0107101;0.00935689;0.00855026;0.00882794;0.00913864;0.0100814;0.00879366;0.00898298;0.00679863;0.00501367;0.0117629;0.0209142
0;0;4.27108e-06;0.000428661;0.000949733;0.00183346;0.00205245;0.0032433;0.00404471;0.00351005;0.00376981;0.00427924;0.0057217;0.00728647;0.00961692;0.0141947;0.018149;0.0205035;0.0198396;0.0198916;0.0214575;0.0232995;0.026372;0.0317186;0.038465;0.0471485;0.0535764;0.0571005;0.0567569;0.0531955;0.046125;0.0403031;0.0345049;0.0291346;0.0247004;0.0224449;0.0215138;0.0218237;0.0192164;0.0173926;0.0147282;0.0137152;0.0135242;0.0128486;0.0126797;0.0118457;0.0109782;0.0098363;0.0082195;0.00685392;0.00545922;0.00454676;0.00445513;0.0064536;0.00896034;0.00860235;0.00668657;0.00496921;0.00460423;0.00269622;0.000740062;0.000420119;0.000248888;0.000358771
