0.860382;1;0.817129;0.119343;0.534875;0.435172;0.444516;0.420395;0.214608;0.521502;0.268426;0.446917;0.504116;0.279417;0.436362;0.0987518;0.353632;0.405672;0.308893;0.344793;0.155947;0.422625;0.233225;0.3501;0.0805549;0.0597131;0.321292;0.292279;0.251694;0.322431;0;0;0;0;0;0
0.890423;1;0.781049;0.324797;0.448516;0.742602;0.192666;0.669954;0.0879605;0.168734;0.33943;0.324582;0.174552;0.0491781;0.428598;0.00983745;0.119692;0.24934;0.272591;0.245331;0.0933312;0.270646;0.0308161;0.324835;0.0493969;0.117259;0.142218;0.204535;0.241073;0.235475;0;0;0;0;0;0
0.892722;1;0.734789;0.26445;0.31157;0.649796;0.156096;0.588121;0.0972365;0.364291;0.301697;0.50889;0.369023;0.0624441;0.537253;0.0763405;0.19976;0.267157;0.335348;0.323555;0.0481152;0.313964;0.074036;0.418693;0.139833;0.205171;0.200186;0.166114;0.284687;0.190693;0;0;0;0;0;0
0.877185;1;0.780362;0.138631;0.412243;0.399293;0.247615;0.336027;0.360757;0.400124;0.112267;0.540829;0.430099;0.161931;0.427573;0.219006;0.303361;0.346645;0.22333;0.571103;0.115409;0.392252;0.0474476;0.546509;0.147404;0.0369147;0.328376;0.0458251;0.40823;0.235585;0;0;0;0;0;0
0.925101;1;0.714632;0.359362;0.278059;0.662391;0.125169;0.499953;0.20029;0.357741;0.088547;0.516869;0.399455;0.382685;0.580205;0.325113;0.325079;0.670563;0.433978;0.600922;0.278374;0.70208;0.324632;0.611143;0.155631;0.303704;0.514171;0.491493;0.620501;0.654639;0;0;0;0;0;0
0.95789;1;0.746769;0.600031;0.393308;0.89049;0.138376;0.74847;0.305095;0.228849;0.501839;0.707002;0.269054;0.328629;0.567032;0.152696;0.186737;0.306264;0.289567;0.658157;0.0574429;0.310517;0.181774;0.577251;0.0824494;0.0789618;0.256149;0.228861;0.197535;0.512186;0;0;0;0;0;0
0.831382;1;0.860383;0.131953;0.592556;0.606099;0.322123;0.680823;0.238236;0.124139;0.581511;0.170348;0.0853854;0.459311;0.263063;0.110864;0.17928;0.343147;0.224119;0.123843;0.264458;0.197446;0.327875;0.227883;0.105239;0.300834;0.0252407;0.425307;0.141898;0.199632;0;0;0;0;0;0
0.901522;1;0.788089;0.381386;0.502134;0.781173;0.350018;0.69346;0.0201117;0.34849;0.406069;0.489722;0.308045;0.179832;0.535966;0.111789;0.193104;0.19841;0.305077;0.255008;0.130579;0.207031;0.0155422;0.358933;0.058731;0.193416;0.150445;0.179271;0.208647;0.182605;0;0;0;0;0;0
0.854305;1;0.848995;0.161066;0.591926;0.514487;0.42677;0.526567;0.122835;0.405652;0.390456;0.418294;0.360502;0.288056;0.447819;0.00943412;0.221894;0.295915;0.337354;0.262258;0.0386598;0.283071;0.228334;0.302924;0.0577824;0.11511;0.189926;0.205673;0.198336;0.2505;0;0;0;0;0;0
0.846691;1;0.795924;0.0926687;0.451559;0.529034;0.218757;0.521152;0.109606;0.266941;0.249666;0.236174;0.28815;0.0871292;0.33718;0.0556292;0.225058;0.293418;0.205481;0.146162;0.189433;0.316801;0.0612735;0.227521;0.0099574;0.223023;0.189508;0.246053;0.156381;0.131462;0;0;0;0;0;0
