5.75489e-05;0.0454243;0.284348;0.187381;0.0684071;0.0238671;0.0174499;0.023807;0.0366231;0.0582046;0.0728129;0.0726475;0.0434604;0.0230755;0.0286792;0.0137548
0.0113088;0.0290018;0.0387452;0.0496185;0.0505286;0.0513799;0.0793967;0.0847947;0.0954035;0.0984656;0.102919;0.104835;0.0784159;0.0419311;0.0689338;0.0143212
5.04764e-06;0.00411189;0.0227808;0.0593133;0.117894;0.139497;0.141227;0.136538;0.10885;0.0889899;0.0656912;0.0457239;0.029997;0.0190125;0.019499;0.000869748
0.000906317;0.0481643;0.257149;0.169559;0.125695;0.0650982;0.0350275;0.0322217;0.0371794;0.0447208;0.0502572;0.0443061;0.0318554;0.0184263;0.0110041;0.0284295
0.0352329;0.35487;0.0216719;0.0238346;0.0301496;0.0445594;0.101559;0.0941506;0.099164;0.0731221;0.061139;0.031632;0.0237437;0.00494747;0.000166572;5.74655e-05
0.00179754;0.0920635;0.35814;0.199021;0.0467634;0.048248;0.0494587;0.043429;0.03378;0.0267392;0.0210173;0.0175496;0.0142202;0.0104884;0.0192119;0.0180726
0.0501779;0.0740617;0.110393;0.123847;0.138449;0.137162;0.0989247;0.0609132;0.0550501;0.0429139;0.0227268;0.0116645;0.0188534;0.0220208;0.0328419;6.2895e-07
0.037697;0.0266036;0.0724104;0.0484401;0.0293188;0.0369156;0.057453;0.067231;0.0777193;0.0951978;0.0894489;0.0865287;0.0767715;0.0816213;0.0489483;0.0676945
0.000735557;0.0316594;0.137917;0.169679;0.181856;0.0392716;0.0204336;0.0260303;0.0370442;0.0519909;0.0645431;0.0680895;0.0518176;0.0374452;0.0369967;0.0444894
0.000432932;0.00807895;0.0156038;0.0368198;0.0783837;0.102848;0.19629;0.19638;0.110785;0.0799465;0.0548162;0.0453399;0.0250794;0.0284714;0.0189562;0.00176784
0.00977545;0.0286219;0.0613487;0.129996;0.195635;0.187435;0.124053;0.0673514;0.0467442;0.0395559;0.0323066;0.0257351;0.0289248;0.021467;0.000797823;0.00025158
1.07197e-05;0.000257492;0.00635853;0.0139584;0.0278802;0.0411851;0.0705037;0.0955097;0.102236;0.087145;0.0702269;0.0964801;0.117049;0.223849;0.045259;0.002091
0.000162269;0.00302769;0.00425909;0.0136477;0.043421;0.0689816;0.0963336;0.136896;0.179753;0.228834;0.100527;0.0549248;0.0327677;0.0234057;0.00610514;0.00695343
0.0295924;0.134285;0.0908194;0.0360146;0.0478606;0.0732371;0.0964278;0.128804;0.128711;0.0874489;0.0414214;0.0243932;0.0149788;0.0457303;0.0193512;0.000924871
0.000121904;0.0164426;0.252568;0.256705;0.0218188;0.0353556;0.0606368;0.0768613;0.0683599;0.0580706;0.0475012;0.0335321;0.0227594;0.0217748;0.0111123;0.0163795
0.000869359;0.039271;0.00416003;0.00150924;0.00445163;0.0149717;0.0281787;0.0301492;0.0673464;0.16841;0.285998;0.187633;0.0365546;0.0477321;0.079441;0.00332329
2.13843e-05;0.00034946;0.0223448;0.0626482;0.0890319;0.128869;0.172718;0.162135;0.123443;0.0737897;0.0430985;0.0205214;0.0225125;0.0583434;0.0137915;0.00638172
0;0;1.16484e-06;1.2425e-05;0.00271447;0.0191577;0.0606932;0.0931624;0.119499;0.164102;0.202827;0.13558;0.0526873;0.0250569;0.0506744;0.0738322
7.64174e-05;0.000238608;0.000556227;0.000949793;0.00278782;0.00730737;0.0196748;0.036299;0.0719056;0.18604;0.340274;0.208374;0.0553355;0.0350641;0.0182597;0.0168574
0.00238907;0.00922253;0.0037358;0.00737066;0.0156101;0.0365925;0.0566154;0.0840137;0.169299;0.268916;0.171031;0.0838425;0.0416932;0.0270114;0.0107918;0.0118651
0.00237617;0.0256615;0.0642378;0.0994697;0.0849834;0.0902232;0.130397;0.136837;0.118535;0.0851708;0.0586065;0.0420346;0.0259983;0.0280971;0.00572344;0.00164753
1.02204e-06;0.00364539;0.0304859;0.075636;0.117758;0.117023;0.179866;0.162228;0.110289;0.0669607;0.0237675;0.0267311;0.0566209;0.02731;0.000749001;0.000928015
0.114769;0.240901;0.0204994;0.0424541;0.0609198;0.0854038;0.0965215;0.112118;0.086785;0.0617242;0.0246932;0.0146929;0.0102443;0.027737;0.000349696;0.000187427
0.124139;0.300905;0.165082;0.0479266;0.0148677;0.0120673;0.0133001;0.0163071;0.0239111;0.0340397;0.047097;0.0644608;0.06757;0.0399798;0.0133517;0.0149954
0.0575848;0.0189284;0.0363109;0.0805585;0.127002;0.153722;0.137053;0.121085;0.0898051;0.0459908;0.0324434;0.026528;0.0171719;0.0407448;0.0118826;0.00318919
0.178131;0.184448;0.0359281;0.0397037;0.0443988;0.0468759;0.0592128;0.0650589;0.0604219;0.0631623;0.0545149;0.0591109;0.0375426;0.0165631;0.0191122;0.0358152
0.000120601;0.00287745;0.0222405;0.0453308;0.076646;0.126169;0.146172;0.1798;0.1681;0.0890964;0.0522782;0.033994;0.0147489;0.017043;0.0137335;0.0116499
0.104974;0.00895467;0.00955312;0.0117431;0.0168386;0.0456092;0.0769989;0.156526;0.218447;0.145245;0.0676602;0.0500204;0.0378175;0.0254633;0.0222029;0.00194597
3.43937e-06;5.99433e-05;0.000823484;0.00255889;0.00851441;0.0236437;0.0501495;0.069179;0.10502;0.135977;0.121523;0.0938757;0.107034;0.112269;0.164675;0.00469327
0.0252681;0.245487;0.0819474;0.0416513;0.0526387;0.0839692;0.0920877;0.0768051;0.0592015;0.0597172;0.0596002;0.0538633;0.0300871;0.0119195;0.0206629;0.00509386
0;4.11577e-05;0.001915;0.0416648;0.0491508;0.0663326;0.133916;0.12539;0.129081;0.133226;0.0977262;0.0576569;0.0317423;0.0242236;0.0993621;0.00857128
0.0250258;0.00362925;0.00948374;0.0445365;0.0879866;0.128513;0.200248;0.183083;0.11816;0.060103;0.0425369;0.0349969;0.0135347;0.034503;0.0131491;0.000510588
0.0186707;0.395281;0.0355715;0.0330268;0.0590807;0.0711078;0.085934;0.0758032;0.0606034;0.0578722;0.040628;0.0318242;0.0241344;0.00927984;0.000765432;0.000416365
0.000127048;0.0182568;0.034608;0.101988;0.150237;0.14579;0.156688;0.127959;0.0886826;0.0482539;0.0148541;0.0125021;0.0127394;0.0650667;0.0219902;0.000255825
0.0310038;0.118327;0.196177;0.0321903;0.0307091;0.0416877;0.0495175;0.0505789;0.0529277;0.0610245;0.0842978;0.0844661;0.071254;0.0432567;0.0210811;0.0315003
0;8.35276e-06;0.000196536;0.00289448;0.00473798;0.0225412;0.0444731;0.0667484;0.0887378;0.113971;0.105991;0.112258;0.135846;0.124705;0.164807;0.012085
0;8.7363e-05;0.00489699;0.01324;0.0334682;0.0584521;0.129134;0.272263;0.231244;0.105436;0.0564948;0.0573843;0.0246476;0.0117952;0.000745498;0.000710553
0.00774269;0.208016;0.21724;0.0684206;0.0322516;0.0360303;0.0521547;0.0599477;0.0672102;0.0682731;0.0534809;0.0389166;0.020722;0.0126403;0.0232413;0.0337127
0.00262838;0.029554;0.115688;0.0845585;0.0161495;0.0252655;0.0432931;0.0545045;0.0679939;0.093078;0.111269;0.127711;0.106916;0.0673501;0.024475;0.029566
0.19547;0.0832242;0.0264319;0.0248256;0.0304682;0.0425261;0.0553183;0.0938925;0.0939868;0.0932047;0.0832708;0.0707641;0.0343142;0.0408424;0.0282864;0.00317368
1.41514e-05;0.000572108;0.0173348;0.0664837;0.15553;0.130627;0.149927;0.150796;0.106529;0.0576842;0.0378982;0.0219186;0.0344291;0.0625307;0.00379783;0.00392834
0.00191422;0.0274335;0.0563274;0.0412851;0.0316809;0.0369095;0.0514444;0.0801181;0.101966;0.106497;0.119142;0.118322;0.0953643;0.0627767;0.031691;0.0371281
0.0704987;0.185581;0.0424428;0.0224576;0.0315283;0.0405726;0.0443925;0.0473797;0.050326;0.0642592;0.0789716;0.100354;0.104308;0.054007;0.0221755;0.0407456
2.94803e-06;0.000832328;0.003801;0.0284687;0.101155;0.141358;0.195287;0.223772;0.138462;0.0639335;0.0249556;0.0178754;0.0309917;0.0272752;0.00110207;0.000727182
0.00959241;0.0664182;0.160752;0.168483;0.118323;0.103418;0.108956;0.106215;0.0489;0.0134602;0.0282702;0.0489531;0.0182537;3.93071e-06;1.47402e-06;0
3.8828e-07;0.00104836;0.0149538;0.0357765;0.0978691;0.219455;0.233323;0.132414;0.0792266;0.0667896;0.0497565;0.023098;0.042778;0.00343706;6.44545e-05;9.707e-06
0;2.04409e-06;0.00219338;0.00297399;0.00485769;0.015516;0.0450946;0.0644133;0.0880777;0.140507;0.177533;0.171192;0.12877;0.0833721;0.0591913;0.0163051
0.00143547;0.000680655;0.0127251;0.0243347;0.0224795;0.0225905;0.0340106;0.066479;0.101437;0.187384;0.19942;0.148519;0.0712533;0.0456066;0.0567072;0.00493776
0.0790189;0.0274463;0.0433942;0.0979845;0.110825;0.110899;0.102149;0.106022;0.0942526;0.0623372;0.0418017;0.0334336;0.015812;0.00800748;0.0662767;0.000340006
0.00748262;0.212882;0.186714;0.099281;0.0930979;0.0944423;0.0776945;0.0593005;0.028966;0.014084;0.0118702;0.0155959;0.0132179;0.0276546;0.035396;0.0223211
0.00735777;0.040511;0.0272074;0.0743243;0.171196;0.182928;0.171349;0.12203;0.0692081;0.0365325;0.0187235;0.00665649;0.0153511;0.0511698;0.00545583;3.14475e-07
1.57237e-07;1.72175e-05;0.00164266;0.014258;0.0243323;0.0844647;0.1885;0.206631;0.177916;0.134202;0.0600103;0.0317915;0.0605029;0.014151;0.00109799;0.000482483
0.073072;0.227215;0.0935516;0.0351561;0.0242558;0.0253451;0.0354772;0.0542092;0.073184;0.081949;0.0757388;0.0643221;0.0536711;0.0297289;0.0136935;0.0394311
0.0485048;0.16923;0.0671703;0.0706961;0.0646138;0.0682145;0.0786979;0.0906776;0.0864505;0.0724463;0.0525631;0.0368262;0.0246077;0.0198727;0.0292827;0.0201458
0.000151577;0.0113972;0.0742249;0.227774;0.290715;0.161013;0.0603644;0.0416248;0.0272732;0.0208226;0.0222677;0.0259983;0.0363093;5.91213e-05;3.7737e-06;3.14475e-07
0.0281713;0.147925;0.0616531;0.0546178;0.0714649;0.0660181;0.0685528;0.0748569;0.102951;0.118422;0.0791824;0.0576957;0.0394252;0.0198221;0.00499212;0.0042505
0.0170059;0.00173328;0.00443066;0.019051;0.0416097;0.0737026;0.140425;0.183874;0.199616;0.150513;0.0395013;0.0146133;0.0175013;0.0700228;0.0262466;0.000154536
0.0392968;0.210559;0.102746;0.0355879;0.0242209;0.034269;0.0441057;0.050643;0.0585169;0.0662967;0.0815955;0.0690197;0.0533422;0.0505273;0.0353803;0.0438941
0.000313522;0.0457326;0.0549225;0.0254853;0.0457135;0.061811;0.0714013;0.106601;0.135632;0.140998;0.107209;0.0792137;0.0499003;0.0247184;0.029565;0.0207832
0.0268757;0.172589;0.0961309;0.0615182;0.0801895;0.0980743;0.0995134;0.102485;0.0941761;0.0549271;0.0347882;0.0215142;0.0189559;0.0210884;0.016953;0.00022139
0.00876698;0.0564299;0.0685551;0.051941;0.0794336;0.0785537;0.0820976;0.0957674;0.121102;0.112124;0.0846097;0.0523107;0.0283126;0.0179568;0.0588912;0.0031474
8.60089e-05;0.0323757;0.108953;0.119584;0.0984674;0.11268;0.126749;0.122875;0.0933112;0.0441252;0.0253382;0.0165878;0.0153114;0.0178549;0.0475481;0.0181534
