0.0454819;0.471729;0.0922742;0.0412569;0.0948277;0.14546;0.066536;0.042434
0.0403107;0.0883637;0.101908;0.164191;0.193869;0.207755;0.120347;0.083255
0.00411693;0.0820941;0.257391;0.277765;0.19784;0.111415;0.0490095;0.0203688
0.0490707;0.426708;0.190793;0.0672492;0.0819003;0.0945632;0.0502817;0.0394336
0.390103;0.0455064;0.074709;0.195709;0.172286;0.092771;0.0286912;0.000224038
0.093861;0.557161;0.0950114;0.0928877;0.0605191;0.0385669;0.0247086;0.0372845
0.12424;0.234239;0.275611;0.159838;0.097964;0.0343913;0.0408742;0.0328425
0.0643007;0.120851;0.0662344;0.124684;0.172917;0.175978;0.158393;0.116643
0.032395;0.307596;0.221128;0.046464;0.0890351;0.132633;0.0892628;0.0814861
0.00851188;0.0524236;0.181231;0.392671;0.190731;0.100156;0.0535508;0.0207241
0.0383974;0.191345;0.38307;0.191405;0.0863001;0.0580417;0.0503918;0.0010494
0.000268211;0.0203169;0.0690653;0.166013;0.189381;0.166707;0.340898;0.04735
0.00318995;0.0179068;0.112403;0.233229;0.408588;0.155452;0.0561735;0.0130586
0.163877;0.126834;0.121098;0.225231;0.21616;0.0658146;0.0607091;0.0202761
0.0165645;0.509273;0.0571744;0.137498;0.126431;0.0810333;0.0445342;0.0274918
0.0401404;0.00566928;0.0194233;0.0583278;0.235757;0.473632;0.0842867;0.0827642
0.000370845;0.084993;0.217901;0.334853;0.197233;0.0636199;0.0808559;0.0201733
0;1.35898e-05;0.0218722;0.153856;0.283601;0.338407;0.0777442;0.124507
0.000315025;0.00150602;0.0100952;0.0559738;0.257946;0.548647;0.0903996;0.0351172
0.0116116;0.0111065;0.0522025;0.140629;0.438215;0.254874;0.0687046;0.0226568
0.0280376;0.163707;0.175207;0.267235;0.203706;0.100641;0.0540953;0.00737098
0.00364642;0.106122;0.234781;0.342094;0.17725;0.0504986;0.0839309;0.00167702
0.35567;0.0629535;0.146324;0.208639;0.148509;0.0393861;0.0379813;0.000537123
0.425044;0.213009;0.0269351;0.0296072;0.0579508;0.111558;0.10755;0.0283471
0.0765131;0.116869;0.280724;0.258137;0.135796;0.0589715;0.0579167;0.0150718
0.362579;0.0756318;0.0912748;0.124272;0.123584;0.113626;0.0541057;0.0549274
0.00299805;0.0675713;0.202815;0.325972;0.257196;0.0862723;0.0317919;0.0253834
0.113929;0.0212962;0.0624478;0.233525;0.363692;0.117681;0.0632808;0.0241488
6.33827e-05;0.00338238;0.0321581;0.119329;0.240997;0.215399;0.219303;0.169368
0.270755;0.123599;0.136608;0.168893;0.118919;0.113463;0.0420066;0.0257568
4.11577e-05;0.0435798;0.115483;0.259306;0.262307;0.155383;0.0559659;0.107933
0.0286551;0.0540203;0.216499;0.383331;0.178263;0.0775337;0.0480376;0.0136597
0.413952;0.0685983;0.130189;0.161737;0.118476;0.0724522;0.0334142;0.0011818
0.0183838;0.136596;0.296027;0.284648;0.136936;0.0273563;0.0778061;0.022246
0.149331;0.228368;0.0723968;0.100096;0.113952;0.168764;0.114511;0.0525815
8.35276e-06;0.00309101;0.0272791;0.111221;0.202709;0.218248;0.260551;0.176892
8.7363e-05;0.018137;0.0919203;0.401397;0.33668;0.113879;0.0364428;0.00145605
0.215758;0.28566;0.0682819;0.112102;0.135483;0.0923974;0.0333623;0.0569539
0.0321824;0.200246;0.0414151;0.0977976;0.161072;0.23898;0.174266;0.0540409
0.278694;0.0512575;0.0729943;0.149211;0.187192;0.154035;0.0751567;0.0314601
0.00058626;0.0838185;0.286157;0.300723;0.164213;0.0598168;0.0969598;0.00772618
0.0293478;0.0976125;0.0685905;0.131563;0.208463;0.237464;0.158141;0.0688192
0.25608;0.0649004;0.0721009;0.0917723;0.114585;0.179325;0.158315;0.0629211
0.000835276;0.0322697;0.242513;0.419059;0.202396;0.042831;0.0582669;0.00182925
0.0760106;0.329235;0.22174;0.215171;0.0623602;0.0772232;0.0182577;1.47402e-06
0.00104874;0.0507304;0.317324;0.365737;0.146016;0.0728546;0.046215;7.41615e-05
2.04409e-06;0.00516737;0.0203737;0.109508;0.228585;0.348725;0.212142;0.0754965
0.00211613;0.0370598;0.04507;0.10049;0.288821;0.347939;0.11686;0.0616449
0.106465;0.141379;0.221725;0.20817;0.15659;0.0752352;0.0238195;0.0666167
0.220364;0.285995;0.18754;0.136995;0.04305;0.0274661;0.0408725;0.0577171
0.0478687;0.101532;0.354124;0.293378;0.105741;0.02538;0.0665209;0.00545614
1.73747e-05;0.0159006;0.108797;0.395131;0.312118;0.0918018;0.0746539;0.00158047
0.300287;0.128708;0.0496009;0.0896864;0.155133;0.140061;0.0834;0.0531246
0.217735;0.137866;0.132828;0.169376;0.158897;0.0893892;0.0444805;0.0494285
0.0115488;0.301999;0.451728;0.101989;0.0480958;0.0482659;0.0363684;4.08817e-06
0.176096;0.116271;0.137483;0.14341;0.221372;0.136878;0.0592473;0.00924262
0.0187392;0.0234816;0.115312;0.324299;0.350128;0.0541146;0.0875242;0.0264011
0.249855;0.138333;0.0584898;0.0947488;0.124814;0.150615;0.103869;0.0792744
0.0460461;0.0804078;0.107525;0.178003;0.27663;0.186422;0.0746187;0.0503482
0.199465;0.157649;0.178264;0.201998;0.149103;0.0563023;0.0400443;0.0171744
0.0651969;0.120496;0.157987;0.177865;0.233226;0.13692;0.0462694;0.0620386
0.0324617;0.228537;0.211147;0.249624;0.137436;0.041926;0.0331663;0.0657014
0.169564;0.354345;0.0560618;0.0801798;0.132061;0.109811;0.0581187;0.0398581
0.276915;0.272861;0.160648;0.104962;0.0825852;0.0522786;0.0217135;0.0280364
0.294389;0.0650111;0.109426;0.159463;0.159397;0.127147;0.0504688;0.0346979
0.00505078;0.110152;0.0856947;0.200154;0.191423;0.240636;0.108997;0.0578929
6.60076e-05;0.0103205;0.0429768;0.249659;0.350711;0.18219;0.0491473;0.114929
0.0125195;0.0971093;0.314847;0.352582;0.132033;0.0433338;0.0354234;0.0121523
0.028339;0.179782;0.364004;0.236778;0.0710304;0.0242015;0.0917696;0.00409519
0.213636;0.181843;0.233253;0.185449;0.103581;0.0495962;0.0324588;0.000184252
0.206545;0.0924443;0.192411;0.194712;0.167524;0.0765768;0.0666797;0.00310764
0.145831;0.0578486;0.0777306;0.133508;0.233178;0.235756;0.0641079;0.0520393
6.16305e-05;0.0239497;0.191353;0.366197;0.210828;0.0816663;0.0751748;0.0507691
0.000422449;0.0127608;0.0828264;0.255668;0.232673;0.249734;0.125419;0.0404968
0.26565;0.357579;0.0960918;0.026957;0.0354786;0.0724889;0.100212;0.0455431
0.00118667;0.155648;0.326069;0.272372;0.0988946;0.0382702;0.105551;0.00200847
0.00398424;0.215212;0.268858;0.321959;0.130653;0.0331783;0.0226126;0.00354319
0.00419124;0.00434298;0.0275102;0.0873077;0.354315;0.342716;0.147672;0.0319451
0.00226713;0.0164001;0.0886565;0.399041;0.405141;0.0596725;0.0191181;0.00970336
0.0425856;0.129709;0.169642;0.246779;0.216396;0.118933;0.060244;0.0157105
0.0394302;0.0948708;0.201187;0.306124;0.230674;0.0808409;0.0423965;0.00447671
0.0491668;0.224013;0.289012;0.164279;0.164491;0.103127;0.00590982;9.82678e-07
0.000799081;0.0666805;0.178136;0.3425;0.254343;0.105135;0.0451236;0.00728258
0.000285386;0.0603197;0.226539;0.342366;0.258421;0.0661831;0.0305227;0.0153627
0.00391335;0.0633873;0.199998;0.230039;0.209025;0.196892;0.0654899;0.0312549
0.0537847;0.477577;0.165504;0.0503741;0.0583563;0.0864694;0.0765176;0.0314169
0.0683349;0.2732;0.226392;0.216849;0.137345;0.04266;0.0351966;2.26016e-05
0.0235009;0.13383;0.0651457;0.151483;0.259138;0.2075;0.118522;0.0408795
0.00945074;0.0123877;0.0707784;0.375328;0.323071;0.123387;0.0717557;0.0138418
0.00267893;0.140046;0.263187;0.146343;0.220492;0.156209;0.0515254;0.0195183
0.148353;0.538642;0.159009;0.127362;0.0266307;3.7737e-06;0;0
0.012718;0.322406;0.366442;0.159752;0.0967885;0.0219579;0.0196085;0.000327997
0.335233;0.166256;0.130428;0.104785;0.109645;0.0820644;0.0304298;0.0411591
0.000149367;0.00550889;0.0456788;0.115316;0.267937;0.244372;0.160249;0.160788
0.0126879;0.156646;0.338651;0.298227;0.0778536;0.0426931;0.0729454;0.000295842
0.0413059;0.155558;0.1511;0.339034;0.194472;0.0393572;0.0484524;0.030719
0.0103139;0.0109976;0.0538684;0.110932;0.206994;0.329504;0.169762;0.107629
0.000775181;0.0316513;0.260564;0.490817;0.0895922;0.0571227;0.0674957;0.00198214
0.0291641;0.467938;0.143362;0.0344699;0.0733434;0.107951;0.0897634;0.0540089
0.0558312;0.0190766;0.0526329;0.217025;0.297578;0.195534;0.0678407;0.0944818
0.0166506;0.0715418;0.0944806;0.202234;0.266316;0.15152;0.0870757;0.110181
