0.0449545;0.00888046;0.00540236;0.00609547;0.0151643;0.00800905;0.0100097;0.00523852;0.00829931;0.00459982;0.00571181;0.0091138;0.00748293;0.00972702;0.00748922;0.00691562;0.00412371;0.00523695;0.0064134;0.0114334;0.00770809;0.00965249;0.0146432;0.00598666;0.00971979;0.012762;0.0141426;0.0107261;0.0149357;0.00483442;0.00573099;0.00618195;0.0128045;0.00825843;0.0100336;0.0215557;0.00782539;0.00916128;0.0114588;0.0140831;0.0100701;0.0144602;0.00414415;0.00536431;0.00706814;0.0102478;0.0145995;0.00533475;0.0051945;0.00955123;0.0148287;0.00745431;0.00876882;0.021462;0.00999055;0.0135658;0.015225;0.141298;0.276578;0.0375002;0.0070065;0.00442152;0.00645177;0.0150089;0.00952985;0.0123192;0.00374445;0.00757287;0.00508506;0.00756973;0.00744677;0.00743859;0.0118878;0.0100868;0.00817886;0.00325985;0.0055769;0.00866001;0.0155602;0.0117381;0.0111425;0.0147331;0.00654045;0.0121692;0.0197786;0.0173977;0.0129985;0.0122372;0.00376521;0.00571715;0.00833075;0.0209063;0.0129513;0.0132454;0.0223173;0.00949368;0.0125994;0.0170373;0.0183182;0.0121092;0.0121802;0.00532469;0.00738985;0.0118211;0.0115343;0.0123318;0.00842636;0.0073694;0.0140256;0.0130252;0.0126271;0.00998584;0.0221287;0.0113447;0.0107428;0.0130715;0.124337;0.220213;0.0367687;0.00648888;0.0041866;0.00651183;0.0165499;0.00998489;0.0135407;0.00356111;0.00801628;0.00552973;0.00815905;0.00681153;0.00728607;0.0127705;0.0100349;0.00876945;0.00332023;0.00561526;0.0106475;0.0184694;0.0126595;0.0114148;0.0163584;0.0072694;0.0127274;0.0229038;0.0218607;0.0127051;0.0112585;0.00358155;0.00580143;0.0105252;0.0246284;0.0139957;0.0130903;0.0228347;0.00966193;0.0134576;0.0206805;0.0225636;0.0119953;0.0109223;0.00558948;0.00795024;0.0127564;0.0114085;0.0102736;0.0084946;0.00792257;0.0138749;0.0117453;0.0131941;0.0105236;0.0225416;0.0113349;0.00992892;0.0105154;0.10692;0.206819
0.0341998;0.00698166;0.00424007;0.00604924;0.0126608;0.00737507;0.0117865;0.0045907;0.00777319;0.00610805;0.00956067;0.00689298;0.00655491;0.0121416;0.00939274;0.00897511;0.00414541;0.00600144;0.00948676;0.0200179;0.0127171;0.0120777;0.0125551;0.00731343;0.0116029;0.0189194;0.0202185;0.0127218;0.0131234;0.00451114;0.00635271;0.00928707;0.019382;0.0124155;0.011439;0.0199682;0.00764897;0.0115415;0.0188597;0.0195663;0.0120381;0.0125296;0.0057681;0.00876882;0.0120752;0.0124595;0.0123045;0.00878108;0.00857447;0.0117491;0.0129205;0.011918;0.0111129;0.0196213;0.0119903;0.0122705;0.0123598;0.107182;0.236132;0.0267565;0.00535991;0.00296644;0.00574671;0.011134;0.00764331;0.015419;0.00318123;0.00790527;0.00764268;0.0136435;0.00534041;0.00609893;0.0154341;0.0135372;0.0124428;0.00294286;0.00567659;0.0115862;0.0307053;0.0183811;0.0133432;0.0112651;0.00772696;0.0155369;0.0292251;0.0271077;0.0129589;0.0104739;0.00324318;0.00609201;0.0117444;0.0303254;0.0180405;0.0129994;0.0168219;0.0079559;0.015408;0.0305607;0.027559;0.0127636;0.0100135;0.00747413;0.0135712;0.0179735;0.0129255;0.00903046;0.0135743;0.0122831;0.0131303;0.0102868;0.0178776;0.0127935;0.0165775;0.0126089;0.00983803;0.00909367;0.0783829;0.169581;0.0281012;0.00568602;0.00322777;0.00590427;0.0116029;0.00803735;0.0153964;0.00345608;0.0080015;0.00782288;0.0134051;0.00563445;0.00599515;0.0154989;0.0133557;0.0119865;0.00318689;0.00579043;0.0119733;0.0299248;0.0174251;0.0128466;0.0116195;0.00802792;0.0153464;0.0282685;0.0256244;0.0122633;0.0100846;0.00349193;0.00612;0.0123891;0.0296125;0.0172401;0.0126233;0.016881;0.00819081;0.0156417;0.0305729;0.026758;0.012484;0.00988803;0.00793231;0.0137139;0.0175914;0.0125258;0.00930248;0.0137809;0.012235;0.0128991;0.0102044;0.0169842;0.0125148;0.0166999;0.0119645;0.00967765;0.00900153;0.0774825;0.175814
0.0349681;0.0070135;0.00436194;0.00626063;0.0116212;0.00787743;0.0139645;0.00445241;0.00796207;0.00818572;0.0164464;0.00702321;0.00643264;0.0126152;0.0119338;0.0126983;0.00426215;0.00612939;0.00834802;0.0162049;0.0121718;0.0118297;0.0117105;0.00760486;0.0135378;0.0173014;0.016524;0.0109643;0.0124727;0.00445396;0.00643846;0.00866952;0.0179451;0.0142068;0.0123314;0.018401;0.00789801;0.0124036;0.0166032;0.0171845;0.0115812;0.0124273;0.00772833;0.0117233;0.0120208;0.0110497;0.0116371;0.0154019;0.0123155;0.0116076;0.0123279;0.0137521;0.0118674;0.0181342;0.0112593;0.0121889;0.0117952;0.102829;0.226396;0.0263918;0.00545456;0.00305111;0.005778;0.00885822;0.00721153;0.017711;0.00329262;0.00743362;0.0102226;0.0243949;0.00547126;0.00609173;0.0158814;0.0182694;0.0173837;0.00303829;0.00572325;0.0103818;0.0230409;0.016293;0.0123287;0.0088854;0.00709621;0.0175021;0.0256432;0.0204115;0.0117296;0.0107227;0.00319555;0.00612085;0.0107278;0.0265257;0.019287;0.0133013;0.0149414;0.00733267;0.0159265;0.0237441;0.0213271;0.012432;0.0112151;0.0100297;0.0183587;0.0156737;0.0115607;0.0094356;0.0243999;0.0167411;0.0120258;0.0106199;0.0188592;0.0124968;0.0144196;0.0117233;0.0107099;0.00940415;0.0813847;0.167844;0.0266182;0.00549378;0.00308489;0.00601174;0.00938784;0.00781569;0.018627;0.00316526;0.00790344;0.0109953;0.0243615;0.00544097;0.00625558;0.0167454;0.0187749;0.0170106;0.00305809;0.005917;0.0113195;0.0244026;0.0165819;0.0123423;0.00952218;0.00750584;0.018561;0.0272301;0.0206165;0.0112792;0.00976874;0.00318856;0.00641478;0.0115676;0.0277418;0.0195278;0.0129662;0.0149305;0.00780132;0.0168898;0.025034;0.0216466;0.0120553;0.010249;0.0109891;0.0187077;0.0163408;0.0112477;0.00878561;0.0245715;0.0168471;0.0120542;0.00969225;0.0191286;0.0124735;0.014371;0.0114399;0.00962352;0.00874057;0.0738897;0.162745
0.0699681;0.0102469;0.00845151;0.00665743;0.0204267;0.00737727;0.00624264;0.00579263;0.00639736;0.00322054;0.00481052;0.0105616;0.00572344;0.00756092;0.0048492;0.00430265;0.00859869;0.00680681;0.00570457;0.0110403;0.00856064;0.00667599;0.0181065;0.00688511;0.00576653;0.00919588;0.00934273;0.00684706;0.00922292;0.00558665;0.00505581;0.00563665;0.00910877;0.00595898;0.00970375;0.0226796;0.00570866;0.00715713;0.0104912;0.0077125;0.00963142;0.0142155;0.00306173;0.00418975;0.00805968;0.00606999;0.013001;0.00449322;0.00393597;0.00731752;0.00946884;0.0063895;0.00907795;0.024718;0.00820056;0.0126233;0.0126686;0.116454;0.333992;0.0679178;0.00940563;0.00740934;0.00695587;0.022134;0.00743199;0.00817918;0.00519921;0.00746815;0.00369728;0.00750023;0.00998489;0.00641246;0.00956413;0.00582596;0.00536337;0.00798578;0.00694612;0.00680146;0.0130501;0.0111462;0.00804741;0.0203733;0.00806188;0.00815213;0.0122403;0.0112673;0.00767224;0.00714864;0.00484417;0.00552501;0.0066763;0.0113689;0.00847667;0.0111651;0.0239312;0.00661089;0.00909619;0.0137187;0.00916883;0.0121884;0.0102362;0.00376269;0.00568696;0.0115029;0.00629453;0.0115856;0.00738544;0.00506367;0.00914556;0.00691342;0.00983143;0.011834;0.0293018;0.00920311;0.00935028;0.011089;0.0972067;0.300206;0.0664313;0.00959117;0.00740274;0.00731374;0.0215667;0.00753293;0.00893455;0.00516211;0.00775998;0.00390452;0.00756344;0.00992797;0.00680052;0.00977136;0.00574671;0.00548476;0.00788326;0.00710619;0.00753356;0.0133102;0.011656;0.00845592;0.0204865;0.00849051;0.00895121;0.0134466;0.0120173;0.00833704;0.00691939;0.00485329;0.00592691;0.00756375;0.0123302;0.00942796;0.0115853;0.023462;0.0069131;0.00963268;0.0146171;0.0100409;0.0129447;0.00993112;0.00408283;0.00602062;0.0123516;0.00712349;0.0114412;0.00748356;0.00536243;0.00978269;0.00700965;0.0107305;0.0123652;0.0285829;0.00942544;0.0091031;0.0107557;0.0909424;0.290431
0.0309917;0.00605057;0.0036211;0.00523285;0.0135766;0.00692536;0.010435;0.00360363;0.00706359;0.00701428;0.0109111;0.00601795;0.005175;0.0105892;0.0128175;0.0127993;0.00354306;0.00514394;0.00657281;0.0131771;0.0112531;0.0123613;0.0136049;0.006838;0.00997569;0.0143229;0.0165648;0.0122068;0.0137366;0.00358926;0.00515054;0.0068877;0.0153518;0.0110229;0.0119439;0.0224546;0.00687101;0.0107154;0.0146156;0.016929;0.0119905;0.0136418;0.00657125;0.0121943;0.0114127;0.0122409;0.0126152;0.0101159;0.0122363;0.0121947;0.0136818;0.0104886;0.0118783;0.0227823;0.0120289;0.0136958;0.012743;0.136643;0.230645;0.0252957;0.00528333;0.003121;0.00504298;0.0103675;0.00628975;0.0113723;0.0030911;0.00622413;0.00795431;0.0140025;0.00537263;0.00487525;0.0119819;0.017744;0.0163633;0.0031109;0.00491718;0.00705544;0.0163089;0.0132974;0.0123663;0.0102754;0.00620316;0.0110431;0.0162029;0.0173864;0.0126067;0.0139195;0.00306431;0.00482166;0.00729578;0.0167601;0.0122487;0.0119373;0.0200931;0.00608513;0.0118107;0.0173693;0.0180453;0.0124172;0.0138892;0.00736451;0.0162938;0.0132396;0.0125271;0.0127558;0.0131565;0.0149488;0.0120798;0.0138096;0.0115296;0.0119505;0.0203292;0.0123912;0.0142262;0.0127938;0.136228;0.206921;0.0271641;0.00555318;0.00324563;0.00537884;0.0119381;0.00689391;0.0121105;0.00328757;0.00691333;0.00830492;0.0135595;0.00564598;0.00534312;0.0132054;0.0167465;0.0154737;0.00325223;0.00529342;0.00804555;0.0176702;0.0135855;0.0123298;0.0117299;0.00676811;0.0119214;0.0170703;0.0186755;0.0124863;0.0134993;0.00316604;0.00508298;0.00809681;0.0166021;0.0122071;0.011954;0.0198337;0.00660426;0.0126886;0.0177262;0.018189;0.0120161;0.0131076;0.00764679;0.0158022;0.0133537;0.0119307;0.011933;0.0130637;0.0143112;0.0119194;0.0130241;0.0117859;0.0117672;0.019925;0.0121396;0.0132497;0.0120903;0.126176;0.206973
0.0359828;0.00757664;0.00427057;0.00639925;0.0132328;0.00781407;0.0121023;0.00391867;0.00734865;0.00582533;0.00988961;0.00766155;0.00610427;0.0121236;0.00932387;0.00913487;0.00417654;0.00634862;0.00816314;0.0168474;0.0125208;0.0120007;0.0132834;0.00758608;0.0116849;0.01522;0.0158693;0.0119626;0.0123601;0.00402434;0.00622031;0.00849302;0.0165486;0.0120277;0.0120573;0.0209956;0.00752696;0.0120085;0.0174744;0.0171131;0.0124328;0.0127711;0.00589232;0.00944683;0.0126567;0.012323;0.0134891;0.00953551;0.00890058;0.0120579;0.0125152;0.0113135;0.0119051;0.020994;0.0122381;0.0125708;0.0134633;0.116778;0.235205;0.0268288;0.00660649;0.00370294;0.00770998;0.00947073;0.00840151;0.0151023;0.0024941;0.00650774;0.00803987;0.0131507;0.00648856;0.00532186;0.0190556;0.0275769;0.0149913;0.00358753;0.00760306;0.00817132;0.0229913;0.024914;0.0129922;0.00935185;0.00819018;0.014496;0.0165382;0.0155118;0.0112205;0.00909713;0.00249441;0.00558759;0.00868674;0.0186166;0.0141803;0.0137825;0.0155266;0.00664831;0.0191273;0.0235818;0.0173722;0.0138995;0.0118931;0.00815685;0.0274483;0.0249357;0.0118585;0.0115463;0.0130906;0.0151413;0.013268;0.00942859;0.0133488;0.0134976;0.0153373;0.0135605;0.0114629;0.0112849;0.08813;0.178704;0.0271338;0.00650869;0.00396396;0.00875875;0.00999433;0.00932953;0.0161439;0.00248844;0.00677662;0.00869303;0.013419;0.00644705;0.0051772;0.0207733;0.029054;0.0146159;0.00377527;0.00829931;0.00944871;0.0266033;0.0253372;0.0118787;0.00997294;0.00922764;0.0154838;0.0186446;0.0180744;0.0101305;0.0076452;0.00253058;0.00543098;0.0100236;0.0205685;0.0153404;0.0138712;0.0148677;0.00695996;0.0207733;0.0274546;0.0198931;0.0143297;0.0104252;0.00863988;0.0284178;0.0252926;0.0105899;0.00998992;0.0134067;0.0145885;0.0122894;0.00793011;0.0146181;0.0135221;0.0148253;0.0137048;0.0101066;0.00976445;0.0732164;0.170542
0.030182;0.00578791;0.00326614;0.0055574;0.0131149;0.00723355;0.0131995;0.00395578;0.00799207;0.00603383;0.0103745;0.00577942;0.00632849;0.0113897;0.00925248;0.00981413;0.00328249;0.00556809;0.00889052;0.0158662;0.0114472;0.0126705;0.0133705;0.00734205;0.013429;0.0224252;0.0213223;0.013284;0.0128979;0.00407528;0.00635019;0.00903549;0.0215167;0.0142228;0.0123409;0.0211113;0.00816943;0.0117158;0.0167099;0.021406;0.0130262;0.0119007;0.00616874;0.00913141;0.0119057;0.0133183;0.0112821;0.0106532;0.00974967;0.0129315;0.013274;0.0147514;0.0125428;0.0215129;0.0131913;0.0120721;0.0111978;0.116153;0.215237;0.0246187;0.0052423;0.0026114;0.00532029;0.0104607;0.00684109;0.0156898;0.00326614;0.00810528;0.00725116;0.0146099;0.0050989;0.00629673;0.0131155;0.0118013;0.0122463;0.00257869;0.00519072;0.00913361;0.0167776;0.0130086;0.0133922;0.0105;0.00665806;0.0155524;0.0265109;0.0206588;0.013585;0.0132271;0.00329664;0.00642095;0.00950972;0.0264203;0.0174087;0.0132237;0.0192584;0.00821;0.0134193;0.0184254;0.0219966;0.0137227;0.0123148;0.00719204;0.0116261;0.0133752;0.0141139;0.0112711;0.0141831;0.0120648;0.0136306;0.0135297;0.0172857;0.0127815;0.0192213;0.0133605;0.011862;0.0110959;0.112346;0.185796;0.0259951;0.00546463;0.00281644;0.00553287;0.011701;0.00736595;0.0163703;0.00338123;0.0083078;0.00774269;0.0147316;0.00523318;0.0062917;0.0134161;0.0119114;0.0123617;0.00267996;0.00521525;0.00952293;0.0170562;0.0128793;0.0130271;0.0117909;0.00701782;0.0157087;0.0270948;0.0206535;0.0127498;0.0122262;0.00349224;0.00649831;0.0103679;0.0274137;0.0175329;0.0130441;0.0189858;0.00862542;0.0141136;0.0195301;0.0230321;0.0133841;0.0117893;0.00764174;0.0117544;0.0136913;0.0137356;0.0108192;0.0142177;0.0120592;0.0135699;0.0128086;0.0169791;0.0125878;0.0190015;0.0124721;0.0109513;0.0103107;0.105459;0.185597
0.0396716;0.00855089;0.00529985;0.00684958;0.0130199;0.00788703;0.0114582;0.0053596;0.00814396;0.00634862;0.008699;0.00861378;0.00715902;0.0122541;0.010951;0.0083666;0.00518255;0.00679832;0.00861284;0.0174908;0.0113312;0.010651;0.0128142;0.00765432;0.011078;0.0159168;0.0146391;0.0107745;0.0127082;0.00524387;0.00679706;0.00821094;0.0163156;0.0103358;0.0103481;0.0191795;0.00759897;0.0113591;0.0158775;0.0142445;0.0104072;0.0124469;0.00571652;0.00935846;0.0103635;0.0106667;0.0136067;0.00813326;0.00744425;0.0100072;0.0124381;0.00995219;0.00976633;0.0186487;0.0104855;0.0122689;0.0137963;0.104623;0.267787;0.0335696;0.00687599;0.00348784;0.00672693;0.0130381;0.00905971;0.0164263;0.00354665;0.00887511;0.00801911;0.0127847;0.00691562;0.00693952;0.0169285;0.01522;0.0103145;0.0035457;0.00689675;0.0118431;0.030349;0.0166533;0.0115305;0.0130211;0.00903769;0.0165376;0.0267662;0.0205229;0.0109324;0.00899838;0.00357558;0.00675303;0.0118491;0.0276669;0.0154435;0.0118371;0.0183018;0.00884461;0.0169955;0.0309418;0.0213723;0.0109491;0.0088402;0.00803452;0.0149816;0.0167474;0.0110126;0.00927984;0.0130888;0.0104881;0.0117038;0.00891379;0.0157068;0.0116507;0.0178442;0.0109261;0.00884964;0.00942953;0.0738768;0.186444;0.0318041;0.00665083;0.00346268;0.00688952;0.0137054;0.00962576;0.0168376;0.00345828;0.00914776;0.00832163;0.0126296;0.00670995;0.00673511;0.0171543;0.0150382;0.0102469;0.00350954;0.00684989;0.0124375;0.0328677;0.0163062;0.0113035;0.0136687;0.00969212;0.0166587;0.0272455;0.0197478;0.0102588;0.00820937;0.00344413;0.00670366;0.0127947;0.0283002;0.0153146;0.0119469;0.0187339;0.00911191;0.0174596;0.0350042;0.0207013;0.0106214;0.00844365;0.00857479;0.0152781;0.0166709;0.0103009;0.00908424;0.0130296;0.0105462;0.011595;0.00825434;0.0153766;0.0117158;0.0183924;0.0103701;0.00831975;0.00908644;0.0706842;0.184679
0.0356237;0.00679109;0.00381301;0.00499921;0.0145105;0.00670649;0.0105365;0.00435548;0.0075062;0.00501021;0.00815716;0.00694927;0.00579546;0.00992451;0.00709204;0.00796879;0.00388565;0.00518097;0.00726531;0.0150177;0.0103736;0.0117397;0.0144948;0.00675775;0.0101597;0.0154404;0.0172898;0.0125221;0.014079;0.00438787;0.00595238;0.00727066;0.0163675;0.0110396;0.0111418;0.0227523;0.00758136;0.00959589;0.0147699;0.0170763;0.0114324;0.0130586;0.00496996;0.00657536;0.00989747;0.0124859;0.0133756;0.00866221;0.00783043;0.0117956;0.0140888;0.0109598;0.0109434;0.0226255;0.0113475;0.0127277;0.0135492;0.131798;0.251707;0.0275364;0.0052879;0.00283876;0.00491115;0.0128149;0.00728418;0.0136982;0.0035608;0.00868957;0.00711405;0.0135881;0.00534607;0.00613855;0.0137165;0.0120378;0.0122541;0.00283939;0.00487751;0.00853328;0.0217969;0.0154049;0.0144105;0.0126296;0.00689298;0.0134023;0.0232469;0.0214006;0.0139614;0.0126796;0.00357432;0.00612251;0.00837289;0.0244353;0.0164646;0.0128664;0.0212245;0.00839459;0.0130067;0.020794;0.0210261;0.0117588;0.0109142;0.00646781;0.0111922;0.0147438;0.0137476;0.0103013;0.0130573;0.0113815;0.0137696;0.0123755;0.0159109;0.0120261;0.0203104;0.0115403;0.0103887;0.0102676;0.108733;0.19365;0.0263926;0.00485581;0.00281675;0.00496493;0.0130941;0.00780998;0.0147325;0.00359256;0.00943865;0.0084729;0.0149206;0.00497122;0.0062049;0.0155649;0.0142998;0.0141573;0.00275543;0.00513443;0.00966822;0.0237161;0.0172084;0.0153218;0.0127268;0.00737066;0.0143206;0.0249052;0.0225406;0.0137429;0.0115884;0.00355294;0.00624296;0.00946129;0.0264238;0.0170068;0.0132825;0.0203192;0.00908235;0.014418;0.02204;0.0221601;0.0112463;0.0101462;0.00766595;0.0129856;0.0158348;0.0133677;0.00889366;0.0138768;0.0127567;0.0141501;0.0111544;0.0162882;0.0119183;0.0193676;0.0109956;0.00963614;0.00886159;0.0928229;0.184464
0.0415336;0.00714979;0.00492029;0.00558541;0.0145671;0.00730394;0.00996599;0.00550853;0.00808089;0.00531633;0.00763475;0.00758117;0.00666561;0.0109549;0.00745964;0.00817563;0.0051319;0.00609561;0.00930902;0.0179583;0.0113122;0.0115742;0.014378;0.00743945;0.0109239;0.0181098;0.0209419;0.0127492;0.0140359;0.00502862;0.0059799;0.00719638;0.0139435;0.00996832;0.0102677;0.0213026;0.00727132;0.00936687;0.0129359;0.0147147;0.0102164;0.0121431;0.00515209;0.00686557;0.00935328;0.0103783;0.0116694;0.007905;0.00773376;0.0102432;0.0125721;0.0110734;0.0108625;0.021185;0.0123073;0.0136143;0.0127577;0.115492;0.259594;0.03007;0.00515714;0.00354034;0.00515131;0.0108683;0.00691333;0.0125123;0.00404627;0.00755787;0.00742663;0.0134958;0.00552989;0.00634916;0.0138558;0.0134896;0.0138434;0.00381641;0.00593331;0.0119683;0.0289552;0.018236;0.0135261;0.0109134;0.00730355;0.0137474;0.0284097;0.0309292;0.0143035;0.0124063;0.00370536;0.00562113;0.00954587;0.0235453;0.0165512;0.0120852;0.0163897;0.00719134;0.0125911;0.0232285;0.0231062;0.0112271;0.0102417;0.00766659;0.0136884;0.0167636;0.0116655;0.00851498;0.0141672;0.0142145;0.0125768;0.0106563;0.0180647;0.013012;0.0163726;0.0137249;0.0120413;0.00972603;0.0822521;0.187064;0.0309168;0.00532604;0.00365333;0.00543359;0.0115952;0.00747517;0.0132256;0.00412392;0.00793955;0.00777104;0.0132613;0.00583003;0.00644196;0.0144351;0.0131487;0.0133355;0.0039857;0.00607037;0.0125985;0.029067;0.0180313;0.0132796;0.0116426;0.00784598;0.0142712;0.0282765;0.0303274;0.0137094;0.0116232;0.00381175;0.00570073;0.0103372;0.0236125;0.0162084;0.0122192;0.0166397;0.00760447;0.0133242;0.0240163;0.0231485;0.011203;0.00982621;0.00804866;0.0134228;0.0165361;0.0114337;0.00838646;0.0141066;0.0138158;0.0125911;0.0101465;0.0179459;0.012748;0.016658;0.0131608;0.0113537;0.0093261;0.0779725;0.187511
