0.462082;0.111343;0.0617523;0.0377617;0.0202179;0.0109901;0.00774384;0.00652695;0.00965118;0.0337982;0.0622902;0.0750084;0.0539093;0.0182304;0.0071106;0.00540924;0.00458145;0.00291824;0.00173187;0.00112152;0.000953674;0.000896454;0.000762939;0.000659943;0.000629425;0.000530243;0.000423431;0.000408173;0.000282288;0.000167847;9.53674e-05;1.14441e-05
0.414207;0.178471;0.0807381;0.0387993;0.0205688;0.0124969;0.00881577;0.00699234;0.0064888;0.0182037;0.0462532;0.102654;0.0301514;0.00738525;0.0057373;0.00691986;0.00557327;0.00322723;0.00149918;0.00106812;0.000640869;0.000549316;0.000492096;0.000518799;0.000404358;0.000267029;0.00025177;0.000209808;0.000179291;0.0001297;8.7738e-05;1.90735e-05
0.217487;0.118034;0.038559;0.0161743;0.0191345;0.02351;0.0226402;0.0223236;0.019783;0.0177231;0.0487213;0.171535;0.206867;0.02211;0.00831985;0.00583267;0.00630951;0.00513077;0.00231171;0.00139999;0.0013237;0.00113297;0.00088501;0.000667572;0.000595093;0.000492096;0.000362396;0.000263214;0.000209808;0.000114441;3.43323e-05;1.14441e-05
0.434387;0.167645;0.0794716;0.0267105;0.0115356;0.00621033;0.00460434;0.00384521;0.00774765;0.0452194;0.0727844;0.0911636;0.0137939;0.00524521;0.00549698;0.00666428;0.00482559;0.00237274;0.00146103;0.00136185;0.00141907;0.00121689;0.00130081;0.00100708;0.000774384;0.000530243;0.000431061;0.000263214;0.000148773;0.000164032;0.000133514;6.48499e-05
0.462551;0.095726;0.0348015;0.023262;0.0213852;0.0184288;0.0145302;0.0158997;0.0355415;0.0757637;0.0905991;0.0626945;0.0236397;0.00840378;0.00559616;0.00362015;0.00197601;0.0012207;0.000747681;0.000675201;0.000587463;0.000404358;0.000431061;0.00030899;0.000320435;0.000274658;0.000202179;0.000160217;0.000133514;5.34058e-05;4.57764e-05;1.52588e-05
0.371323;0.121666;0.054615;0.0250969;0.0139771;0.0100212;0.00899124;0.0150986;0.0387917;0.0758171;0.0951576;0.0791893;0.0438881;0.0187263;0.00879288;0.00581741;0.0038147;0.00218582;0.00135422;0.001091;0.00105286;0.000816345;0.000576019;0.00056839;0.000476837;0.00038147;0.000324249;0.000221252;9.91821e-05;3.8147e-05;2.28882e-05;7.62939e-06
0.412102;0.166714;0.0698166;0.0408783;0.0256615;0.0173759;0.0133476;0.0101357;0.00827408;0.0149307;0.0442238;0.0999069;0.031723;0.011219;0.00790787;0.00764847;0.00658035;0.00407028;0.0018959;0.00140381;0.00117493;0.000808716;0.000644684;0.000453949;0.00044632;0.000236511;0.000198364;8.7738e-05;7.62939e-05;3.05176e-05;7.62939e-06;1.90735e-05
0.474602;0.155334;0.0548782;0.0188255;0.0104332;0.00796509;0.0164642;0.0774994;0.135174;0.0157852;0.00854111;0.00876236;0.00554657;0.00217819;0.00160217;0.00139236;0.00110245;0.00104523;0.000850677;0.000793457;0.000621796;0.000343323;0.000160217;4.19617e-05;1.52588e-05;3.8147e-06;3.8147e-06;0;0;0;1.14441e-05;2.28882e-05
0.41592;0.127274;0.0495605;0.020771;0.0125542;0.00978851;0.00979233;0.0256767;0.0813141;0.108864;0.0791092;0.029377;0.0101089;0.00680542;0.00473022;0.00236893;0.0014534;0.00109482;0.000862122;0.000652313;0.000587463;0.000415802;0.000362396;0.000270844;0.000171661;4.95911e-05;3.43323e-05;1.52588e-05;3.8147e-06;0;3.8147e-06;7.62939e-06
0.542797;0.0509491;0.0207748;0.0205841;0.0176888;0.0197067;0.0730019;0.121254;0.0738754;0.0271301;0.01231;0.00788879;0.00411606;0.00217819;0.00164413;0.00110245;0.000823975;0.000644684;0.000495911;0.00038147;0.000289917;0.000221252;0.000110626;1.14441e-05;7.62939e-06;0;3.8147e-06;3.8147e-06;0;0;0;3.8147e-06
0.467438;0.114403;0.0595818;0.0241661;0.0104408;0.00623703;0.00475311;0.00670242;0.0248871;0.0661583;0.0806541;0.0682373;0.0272255;0.00953293;0.00708771;0.00628662;0.00429535;0.00244904;0.00170135;0.00163651;0.00131989;0.00107193;0.00100708;0.000789642;0.000694275;0.000492096;0.000339508;0.000198364;0.000114441;7.24792e-05;1.90735e-05;7.62939e-06
0.425026;0.169395;0.0804596;0.0392036;0.0204506;0.012867;0.00932312;0.00694656;0.00920486;0.0300789;0.0810776;0.0751419;0.0107422;0.0068512;0.00668335;0.00620651;0.00360107;0.0014534;0.000793457;0.000648499;0.000701904;0.000587463;0.000400543;0.000453949;0.00037384;0.000358582;0.000286102;0.000270844;0.000190735;0.000144958;6.10352e-05;1.52588e-05
0.407665;0.104103;0.0457001;0.025135;0.0172043;0.0158005;0.0309296;0.0818291;0.113972;0.083168;0.0362015;0.0140076;0.00822449;0.00488281;0.00291443;0.0018692;0.00154114;0.00123978;0.00102997;0.000923157;0.000659943;0.000492096;0.000236511;0.000141144;9.15527e-05;1.90735e-05;1.14441e-05;3.8147e-06;0;0;0;3.8147e-06
0.444996;0.163467;0.0669136;0.0241623;0.00897217;0.00539398;0.00444794;0.00499725;0.0333099;0.0711441;0.108707;0.0209732;0.0073967;0.00753784;0.00887299;0.00542068;0.00259781;0.00193024;0.00165176;0.00130844;0.00124359;0.00113297;0.000953674;0.000816345;0.000495911;0.000469208;0.000289917;0.000198364;0.000102997;5.72205e-05;2.67029e-05;1.14441e-05
0.566055;0.135262;0.0473824;0.0146599;0.00587463;0.00332642;0.00279617;0.00271988;0.00420761;0.025528;0.0525322;0.072937;0.0387115;0.0101433;0.00525665;0.00430298;0.00354385;0.00172043;0.000667572;0.000537872;0.000404358;0.000347137;0.000282288;0.000217438;0.000137329;9.91821e-05;0.000141144;8.7738e-05;4.95911e-05;3.8147e-05;2.67029e-05;3.8147e-06
0.416229;0.166092;0.0829697;0.0341721;0.0163002;0.0103683;0.00783157;0.00679779;0.0152397;0.0482635;0.104504;0.0458984;0.00978851;0.00699615;0.00716782;0.00673676;0.00374603;0.00197601;0.00151825;0.00138855;0.00111389;0.0011673;0.00110626;0.00087738;0.000728607;0.000465393;0.000232697;9.15527e-05;0.000125885;4.95911e-05;4.19617e-05;1.52588e-05
0.407764;0.163242;0.0655861;0.0323372;0.0129547;0.00693512;0.00529099;0.00510406;0.0230141;0.0740585;0.116932;0.0425224;0.00815201;0.00650024;0.00790405;0.00669098;0.00341797;0.00199127;0.0017128;0.00160217;0.00124359;0.001091;0.000881195;0.000793457;0.000602722;0.000553131;0.000419617;0.00025177;0.000217438;0.00012207;9.53674e-05;1.52588e-05
0.555813;0.125141;0.0522919;0.0208397;0.0091362;0.00539017;0.00415039;0.00353241;0.0043602;0.0220833;0.052803;0.0677872;0.0457268;0.0114136;0.00539017;0.00478745;0.00402832;0.00210571;0.000988007;0.00050354;0.000434875;0.000312805;0.000205994;0.000198364;0.000160217;0.0001297;7.24792e-05;0.000102997;6.10352e-05;1.52588e-05;2.28882e-05;1.14441e-05
0.5401;0.161926;0.0363274;0.0124931;0.00627136;0.00434113;0.00351334;0.00379181;0.0157852;0.0517273;0.0710144;0.0528755;0.0131111;0.00564194;0.00508118;0.00443649;0.00252151;0.00141144;0.00105286;0.00094986;0.000770569;0.000743866;0.000808716;0.000709534;0.00075531;0.000579834;0.000465393;0.000324249;0.000236511;0.000137329;6.86646e-05;2.67029e-05
0.530952;0.0565109;0.0248604;0.0210419;0.0168266;0.0201225;0.0751114;0.126343;0.0771904;0.0241623;0.00983047;0.00636292;0.00328445;0.00186157;0.00147247;0.00105667;0.000831604;0.000747681;0.00043869;0.000419617;0.000274658;0.000171661;8.39233e-05;3.8147e-06;1.90735e-05;1.14441e-05;0;0;3.8147e-06;3.8147e-06;0;0
0.31052;0.106522;0.0483322;0.0241585;0.0147667;0.0116997;0.0147514;0.0310364;0.0669136;0.100922;0.102371;0.0755806;0.0437317;0.0212173;0.0109787;0.00613403;0.0035553;0.00207901;0.00128937;0.000846863;0.000717163;0.000556946;0.000465393;0.00030899;0.000137329;0.000133514;0.000133514;6.48499e-05;4.19617e-05;2.67029e-05;3.8147e-06;3.8147e-06
0.460426;0.0843201;0.038662;0.0284691;0.0254555;0.0207253;0.0169601;0.0196457;0.0442734;0.0791206;0.0791168;0.0499725;0.0216599;0.0092392;0.00608444;0.00430298;0.00258636;0.00143433;0.00129318;0.00111008;0.000930786;0.000896454;0.000808716;0.000675201;0.000514984;0.000411987;0.000453949;0.000225067;0.000118256;5.34058e-05;3.05176e-05;2.28882e-05
0.48386;0.0790062;0.0356636;0.0261765;0.0205574;0.0153122;0.0127563;0.0221252;0.0729752;0.0993767;0.072052;0.0292244;0.0105095;0.0062027;0.00450516;0.00268936;0.00143433;0.00101471;0.000839233;0.000789642;0.000572205;0.000549316;0.000530243;0.000289917;0.000335693;0.000179291;0.000232697;0.000118256;8.39233e-05;3.05176e-05;3.8147e-06;3.8147e-06
0.229401;0.113441;0.0395889;0.0210152;0.0242882;0.0277252;0.0237732;0.0182457;0.0163803;0.0236931;0.0627213;0.234104;0.115971;0.0141678;0.0071907;0.00647736;0.00764847;0.00474548;0.00218582;0.00156784;0.00130844;0.00104523;0.000823975;0.000602722;0.000488281;0.000453949;0.000411987;0.00030899;0.000141144;6.10352e-05;7.62939e-06;1.52588e-05
0.445179;0.159431;0.0692329;0.024765;0.00911331;0.00531387;0.00421143;0.00429916;0.0269241;0.0671196;0.107502;0.0311623;0.00773621;0.00747681;0.00906372;0.00667953;0.00297928;0.0019722;0.00167847;0.00156021;0.00134277;0.00120544;0.00101471;0.000831604;0.000728607;0.000492096;0.000415802;0.000270844;0.000144958;8.7738e-05;4.57764e-05;1.90735e-05
0.46962;0.0893021;0.0401535;0.0279503;0.0225029;0.0179977;0.0146103;0.0193596;0.0517311;0.088562;0.0738487;0.0401306;0.0162888;0.00813293;0.00570297;0.00375366;0.00207901;0.00133514;0.00123978;0.000988007;0.000965118;0.000892639;0.000751495;0.000724792;0.000526428;0.000362396;0.000244141;0.000114441;6.86646e-05;2.67029e-05;2.28882e-05;1.14441e-05
0.447701;0.0844154;0.0319061;0.021946;0.0216904;0.0197945;0.0190735;0.0243378;0.0526009;0.0883751;0.087059;0.055584;0.0222931;0.00891495;0.00525284;0.00318909;0.00150299;0.000850677;0.000591278;0.000507355;0.000335693;0.000431061;0.00031662;0.000339508;0.000278473;0.00019455;0.000209808;0.000148773;8.39233e-05;4.95911e-05;2.28882e-05;3.8147e-06
0.457508;0.11425;0.0628891;0.0325203;0.0148773;0.00841141;0.00639343;0.00658417;0.0161133;0.0531387;0.0784073;0.0765915;0.0362053;0.0115585;0.00629425;0.00566483;0.00401306;0.0021553;0.0012207;0.000846863;0.000778198;0.000736237;0.000587463;0.000530243;0.000499725;0.000377655;0.000274658;0.000217438;0.000160217;0.000137329;3.8147e-05;1.90735e-05
0.335224;0.104034;0.0501862;0.0247879;0.0145302;0.011055;0.0169258;0.0427551;0.0899582;0.114147;0.0925293;0.0533142;0.0237999;0.00997925;0.005867;0.003685;0.0019455;0.0014534;0.00107956;0.000854492;0.000610352;0.000480652;0.00030899;0.000205994;0.0001297;7.24792e-05;4.95911e-05;2.28882e-05;0;0;0;7.62939e-06
0.569435;0.121746;0.059433;0.0255737;0.0105972;0.00526428;0.00349426;0.00286865;0.00544357;0.0308914;0.050499;0.0678444;0.0233192;0.00716782;0.00461578;0.00443268;0.00283432;0.00125885;0.000572205;0.000572205;0.00037384;0.000385284;0.000293732;0.000255585;0.000232697;0.000205994;0.000133514;0.000114441;7.62939e-05;4.19617e-05;1.52588e-05;7.62939e-06
0.416462;0.148804;0.0678673;0.0428734;0.0246849;0.0153275;0.0111427;0.00808334;0.00661469;0.0102119;0.0285606;0.0694885;0.0840225;0.0219536;0.0106621;0.00767136;0.00825882;0.00693893;0.00395584;0.002285;0.00139999;0.000823975;0.000663757;0.000476837;0.000328064;0.000171661;9.91821e-05;8.39233e-05;4.19617e-05;1.52588e-05;1.52588e-05;1.14441e-05
0.418324;0.174263;0.0798912;0.0335236;0.0157127;0.00884628;0.00631332;0.00571442;0.0194664;0.0541573;0.105145;0.0349121;0.008358;0.00681305;0.0078125;0.00624847;0.00317764;0.00204468;0.00184631;0.00171661;0.0014801;0.00109863;0.000827789;0.000663757;0.000499725;0.000328064;0.00025177;0.000179291;0.000164032;0.0001297;7.62939e-05;1.52588e-05
0.553997;0.0626984;0.0210762;0.0111542;0.0110016;0.0114021;0.0131073;0.0237885;0.0518112;0.0718346;0.0668983;0.0455856;0.0236816;0.0121994;0.00681686;0.00426865;0.00285339;0.00151443;0.00113297;0.000911713;0.000579834;0.000434875;0.000385284;0.000240326;0.000202179;0.000164032;0.000114441;8.39233e-05;3.43323e-05;1.52588e-05;7.62939e-06;3.8147e-06
0.444115;0.143097;0.0788651;0.0511208;0.0252533;0.0119553;0.00758743;0.0058403;0.00812531;0.0281792;0.0927925;0.0659332;0.00964355;0.0055542;0.0060463;0.00592804;0.00278473;0.00140381;0.00106812;0.000843048;0.000804901;0.00056076;0.000564575;0.000465393;0.00043869;0.000362396;0.000282288;0.00019455;6.48499e-05;6.86646e-05;4.95911e-05;7.62939e-06
0.551601;0.0484848;0.0169258;0.0154114;0.0124054;0.0164795;0.0767212;0.126179;0.0758057;0.0266533;0.0117455;0.00759888;0.00439835;0.00265121;0.00201035;0.00153732;0.000968933;0.000736237;0.000602722;0.000419617;0.000354767;0.000198364;6.48499e-05;1.90735e-05;3.8147e-06;3.8147e-06;0;0;3.8147e-06;0;1.14441e-05;3.8147e-06
0.459541;0.0874863;0.0329208;0.0225258;0.0226974;0.0232468;0.0218277;0.0222511;0.0381546;0.0731506;0.0835075;0.0606117;0.0254593;0.00894165;0.00548935;0.00359344;0.00203323;0.00100327;0.000823975;0.000717163;0.000640869;0.000614166;0.000465393;0.000492096;0.000511169;0.00038147;0.000331879;0.000289917;0.000175476;6.86646e-05;3.05176e-05;1.52588e-05
0.412788;0.185646;0.0805931;0.0293655;0.0137939;0.00856781;0.00662994;0.00538635;0.00976562;0.0420227;0.0862885;0.0729904;0.0111504;0.00652695;0.00648499;0.0069046;0.00471497;0.00218582;0.00157547;0.00128937;0.00114059;0.000991821;0.000686646;0.000621796;0.00063324;0.000450134;0.000370026;0.000198364;5.72205e-05;9.53674e-05;6.10352e-05;2.28882e-05
0.519794;0.062767;0.0308266;0.0261536;0.0206451;0.0217018;0.0708656;0.120476;0.0736694;0.0247269;0.0107918;0.00675201;0.0036087;0.0018425;0.001297;0.00104523;0.000743866;0.000621796;0.00050354;0.000434875;0.000320435;0.000236511;8.7738e-05;3.05176e-05;1.90735e-05;1.52588e-05;0;3.8147e-06;0;7.62939e-06;0;1.14441e-05
0.430187;0.155613;0.0686493;0.0355721;0.0190926;0.0123978;0.00979614;0.00868607;0.0178337;0.0621223;0.116291;0.0280952;0.00745773;0.00724792;0.00737381;0.00510025;0.0019989;0.00118637;0.000991821;0.000923157;0.000804901;0.000671387;0.000572205;0.000495911;0.000362396;0.00025177;0.00012207;6.86646e-05;1.52588e-05;1.52588e-05;0;3.8147e-06
0.2374;0.109108;0.0517197;0.0367928;0.0385895;0.0383415;0.0286179;0.0174446;0.0115013;0.0161858;0.0542603;0.17292;0.137531;0.0151367;0.00702286;0.00584793;0.00682449;0.00466537;0.00229645;0.00180054;0.00133133;0.00104904;0.000839233;0.000709534;0.00056076;0.000423431;0.000335693;0.000286102;0.000205994;0.0001297;8.39233e-05;3.8147e-05
0.403107;0.159679;0.0825882;0.0398254;0.0193748;0.0127869;0.0101585;0.00849915;0.0134811;0.0474701;0.0975723;0.062748;0.00993347;0.00617599;0.00669098;0.00695419;0.00413132;0.00177383;0.00123215;0.00115967;0.000900269;0.000785828;0.000743866;0.000671387;0.000522614;0.000423431;0.000267029;0.000167847;6.86646e-05;6.10352e-05;3.05176e-05;1.52588e-05
0.520592;0.0831108;0.0192986;0.00595856;0.00398254;0.00334167;0.00266266;0.002388;0.00439453;0.0253029;0.0816345;0.0872002;0.0839767;0.0343475;0.0115204;0.00775528;0.00676727;0.00514984;0.00323486;0.00186157;0.00144577;0.00109863;0.000782013;0.000598907;0.000427246;0.000293732;0.000301361;0.000205994;0.000198364;9.91821e-05;4.57764e-05;2.28882e-05
0.313145;0.109806;0.0388527;0.0153198;0.00858307;0.010601;0.0210457;0.0402374;0.0683746;0.0901756;0.0919685;0.0746765;0.0516129;0.0301666;0.016716;0.00862885;0.00407028;0.00188065;0.000926971;0.000637054;0.000511169;0.000484467;0.000415802;0.000297546;0.000270844;0.000183105;0.0001297;9.15527e-05;9.53674e-05;2.67029e-05;4.57764e-05;2.28882e-05
0.517067;0.0915909;0.0220032;0.00728989;0.00465393;0.00373459;0.00311279;0.00281143;0.00437164;0.0275955;0.0893745;0.0860481;0.0779953;0.0250587;0.00941467;0.00728989;0.00612259;0.00443649;0.00264359;0.00167084;0.001091;0.000980377;0.000850677;0.000610352;0.000576019;0.000442505;0.00038147;0.000289917;0.000225067;0.000141144;8.7738e-05;3.8147e-05
0.536381;0.117847;0.0419426;0.023098;0.0161858;0.0119629;0.00895691;0.00877762;0.0200081;0.0455399;0.0868263;0.0511932;0.0118256;0.0055275;0.00503922;0.00354004;0.00159073;0.000770569;0.000587463;0.000423431;0.000480652;0.000339508;0.000274658;0.000244141;0.00019455;0.000141144;0.000133514;9.15527e-05;3.8147e-05;2.28882e-05;1.52588e-05;0
0.512207;0.0904274;0.0236778;0.010067;0.0067215;0.00522232;0.00485992;0.00839233;0.0520821;0.0966454;0.0970154;0.0504265;0.0127068;0.00733185;0.00696182;0.00564194;0.00315094;0.00172043;0.00103378;0.000911713;0.000659943;0.000465393;0.000434875;0.000328064;0.000217438;0.000205994;0.000202179;0.000141144;8.01086e-05;4.19617e-05;1.90735e-05;0
