0.126995;0.171082;0.112644;0.0513611;0.035347;0.0288239;0.0253716;0.021801;0.0185013;0.0164223;0.0144501;0.0123787;0.0112991;0.0102615;0.00878143;0.00741959;0.00655746;0.00531387;0.00450897;0.00383759;0.00332642;0.00290298;0.00259018;0.00217056;0.00214005;0.00201035;0.00180817;0.00178528;0.00165939;0.00166321;0.00159454;0.0016098;0.00172043;0.00209045;0.002491;0.0033493;0.00508118;0.00704956;0.00985336;0.0118141;0.0139008;0.0152817;0.015686;0.0174217;0.0179138;0.0189018;0.0192528;0.01894;0.0176544;0.014843;0.0121765;0.00923538;0.00698853;0.0047493;0.00377655;0.00271606;0.0021019;0.00180435;0.00164032;0.00156403;0.00146103;0.00126648;0.00130463;0.00137711;0.00127029;0.0011673;0.00117874;0.000965118;0.000869751;0.000816345;0.000682831;0.000549316;0.00050354;0.000484467;0.000434875;0.00030899;0.00031662;0.000270844;0.000263214;0.000270844;0.000255585;0.000263214;0.000213623;0.000221252;0.000228882;0.000202179;0.000267029;0.000198364;0.000179291;0.00019455;0.000205994;0.000183105;0.00019455;0.000141144;0.000167847;0.000156403;0.000148773;0.000160217;0.000171661;0.000148773;0.000133514;0.000118256;0.000141144;0.000137329;0.000114441;9.91821e-05;0.000114441;9.53674e-05;8.01086e-05;0.000133514;0.000106812;8.7738e-05;6.86646e-05;7.24792e-05;6.48499e-05;7.62939e-05;6.48499e-05;4.57764e-05;4.57764e-05;1.14441e-05;3.05176e-05;3.8147e-05;1.14441e-05;1.52588e-05;3.8147e-06;3.8147e-06;0;3.8147e-06
0.151459;0.145321;0.0710106;0.0464172;0.0480843;0.0527;0.0440025;0.0336838;0.0263977;0.0213699;0.0183372;0.0146332;0.0122337;0.0103493;0.00870132;0.00751495;0.00652313;0.00534439;0.00478363;0.00391769;0.00361633;0.00328827;0.00302887;0.00256348;0.00248337;0.00232697;0.0021286;0.00187683;0.00192642;0.00174713;0.00188065;0.00143814;0.0014534;0.00150299;0.00156784;0.00196457;0.00246811;0.00371552;0.0052681;0.00675201;0.00749588;0.00897598;0.012455;0.0173264;0.0237999;0.0293159;0.027832;0.0217056;0.0142746;0.00810623;0.00470352;0.00306702;0.00231171;0.00196457;0.00159073;0.00151825;0.00137711;0.00137329;0.00144577;0.00154114;0.00172424;0.00173187;0.00177383;0.00168991;0.0017128;0.00137329;0.00121307;0.00127411;0.00094223;0.000965118;0.000713348;0.000606537;0.000526428;0.000427246;0.000270844;0.000274658;0.000301361;0.000270844;0.000270844;0.000225067;0.000209808;0.000164032;0.000141144;0.000125885;0.000171661;0.000152588;0.000133514;9.15527e-05;0.00012207;0.000137329;0.000114441;0.000118256;0.000137329;0.000106812;0.00012207;0.000152588;0.000106812;0.000114441;0.000114441;6.86646e-05;6.86646e-05;6.86646e-05;6.48499e-05;6.48499e-05;6.86646e-05;7.24792e-05;4.57764e-05;6.48499e-05;4.95911e-05;4.57764e-05;5.72205e-05;5.72205e-05;3.43323e-05;6.48499e-05;3.05176e-05;4.95911e-05;3.05176e-05;3.05176e-05;3.43323e-05;3.43323e-05;3.8147e-05;2.67029e-05;1.14441e-05;1.14441e-05;0;3.8147e-06;3.8147e-06;1.14441e-05
0.0684891;0.0696144;0.0443001;0.0350838;0.0341644;0.0357552;0.0289764;0.0191383;0.013588;0.0105705;0.00826263;0.00613785;0.00458145;0.00390244;0.00381088;0.00387955;0.00442123;0.00461197;0.00495529;0.00514603;0.00579453;0.00596619;0.00582886;0.00592041;0.00558853;0.00580978;0.00566864;0.00557327;0.00576782;0.00554657;0.00519562;0.0058136;0.00551605;0.00515366;0.00466537;0.00444794;0.00370407;0.00390244;0.00445175;0.00566483;0.00803375;0.0107536;0.0134468;0.0164871;0.0211372;0.0310669;0.0495949;0.0697365;0.0793686;0.0666237;0.0406723;0.0202026;0.00983429;0.00540924;0.00374985;0.00311661;0.00264359;0.00222778;0.00183487;0.00161362;0.00165939;0.00136948;0.00136185;0.00144196;0.0015564;0.00167084;0.00147629;0.00160599;0.00170135;0.00144196;0.00114822;0.000839233;0.000778198;0.000606537;0.00044632;0.000480652;0.000362396;0.00037384;0.000312805;0.000350952;0.00038147;0.000358582;0.000274658;0.00030899;0.000297546;0.000331879;0.000232697;0.000270844;0.000190735;0.000198364;0.000278473;0.000217438;0.000148773;0.000225067;0.000179291;0.000114441;0.000141144;0.000167847;9.53674e-05;0.000190735;0.000152588;0.000137329;0.000118256;8.39233e-05;0.000102997;8.7738e-05;8.01086e-05;9.15527e-05;7.62939e-05;8.39233e-05;4.19617e-05;6.10352e-05;8.7738e-05;4.57764e-05;3.05176e-05;4.57764e-05;4.19617e-05;4.19617e-05;1.14441e-05;1.90735e-05;1.14441e-05;1.52588e-05;3.8147e-06;3.8147e-06;1.14441e-05;0;0;0
0.159668;0.165215;0.0653648;0.0441399;0.0463905;0.047924;0.0402908;0.0330391;0.0275536;0.0221596;0.0171089;0.0126495;0.00941849;0.00736237;0.00551987;0.00440979;0.00369644;0.00306702;0.0026474;0.00212479;0.00188828;0.00154114;0.00144577;0.00133514;0.00117493;0.00113678;0.00115585;0.00113678;0.000915527;0.000961304;0.000938416;0.00102997;0.000896454;0.00132751;0.00193405;0.00358963;0.00682068;0.0105515;0.0136795;0.0141678;0.0131874;0.0150261;0.0187569;0.0258141;0.0311356;0.0290031;0.0199623;0.0110626;0.00619125;0.00349426;0.00230408;0.00180435;0.00156784;0.00134659;0.00117111;0.00115967;0.0011673;0.00137711;0.00137711;0.00157547;0.00167465;0.00165939;0.00162125;0.00170898;0.00157166;0.00124741;0.00102615;0.000980377;0.000766754;0.000652313;0.000492096;0.000461578;0.000389099;0.000396729;0.000301361;0.00037384;0.000366211;0.000347137;0.000331879;0.00031662;0.00037384;0.000320435;0.000350952;0.00037384;0.00031662;0.000354767;0.000255585;0.000289917;0.000389099;0.000278473;0.000339508;0.000293732;0.000263214;0.000270844;0.000240326;0.000232697;0.000236511;0.00018692;0.000156403;0.00019455;0.000144958;0.000148773;0.0001297;0.000106812;0.000141144;0.000144958;9.15527e-05;5.34058e-05;4.95911e-05;7.62939e-05;6.10352e-05;7.62939e-05;3.8147e-05;3.8147e-05;2.28882e-05;4.95911e-05;5.72205e-05;4.19617e-05;4.19617e-05;2.28882e-05;4.57764e-05;3.43323e-05;3.05176e-05;2.28882e-05;1.14441e-05;1.90735e-05;1.52588e-05;1.90735e-05
0.127644;0.176094;0.109253;0.0495605;0.0330315;0.0259171;0.0208473;0.0159302;0.0118256;0.0089035;0.00749207;0.00658035;0.00593567;0.00593948;0.00574493;0.00564194;0.00539398;0.00541687;0.00538254;0.0051918;0.00501633;0.00476456;0.00442886;0.00421906;0.0037117;0.00379181;0.00362778;0.0033989;0.00323105;0.00363159;0.00408554;0.00495148;0.00564575;0.00730896;0.00976944;0.0128174;0.0153809;0.0182571;0.0203857;0.02174;0.0223923;0.0232468;0.0229225;0.0220375;0.0195274;0.0173035;0.0144424;0.0114212;0.00855255;0.00653076;0.00485611;0.00370026;0.0028038;0.00230026;0.00164795;0.00165176;0.00152206;0.0014801;0.00139236;0.00120163;0.00116348;0.00102234;0.000812531;0.000621796;0.000652313;0.000576019;0.000408173;0.000339508;0.000305176;0.000396729;0.000289917;0.000228882;0.000232697;0.00018692;0.000183105;0.000144958;0.000167847;0.000171661;0.000141144;0.00019455;0.000137329;0.000133514;0.000164032;0.000152588;0.000125885;0.000102997;9.15527e-05;8.39233e-05;0.00012207;0.000106812;9.91821e-05;0.000102997;7.62939e-05;8.39233e-05;7.24792e-05;7.62939e-05;7.24792e-05;7.24792e-05;7.62939e-05;9.91821e-05;7.62939e-05;8.01086e-05;6.10352e-05;5.72205e-05;5.72205e-05;5.34058e-05;4.19617e-05;4.95911e-05;6.10352e-05;2.67029e-05;3.43323e-05;3.8147e-05;3.43323e-05;3.05176e-05;2.67029e-05;4.19617e-05;1.52588e-05;1.52588e-05;7.62939e-06;1.52588e-05;1.90735e-05;1.52588e-05;3.8147e-06;7.62939e-06;0;3.8147e-06;0;1.14441e-05
0.123257;0.0979271;0.0893936;0.0607452;0.041729;0.0325584;0.0257378;0.0216408;0.0175476;0.0151176;0.0119705;0.00997925;0.00840378;0.00650406;0.00537109;0.00481796;0.00418472;0.00348663;0.00337219;0.0029335;0.0028038;0.00255585;0.00242615;0.00223541;0.00221252;0.0021286;0.00216675;0.00248337;0.00272751;0.00329208;0.00428772;0.00479126;0.00654221;0.00863266;0.0104942;0.0131226;0.0152512;0.018219;0.020359;0.0219879;0.0237541;0.0237389;0.0240555;0.0236092;0.0226021;0.0208435;0.019146;0.0165977;0.0139656;0.0119972;0.00967789;0.00824738;0.00642776;0.00510788;0.0039711;0.0032196;0.00268173;0.00235367;0.00196838;0.00178909;0.00173569;0.00153732;0.00131989;0.00122452;0.00117874;0.000984192;0.000900269;0.000751495;0.000637054;0.000614166;0.000484467;0.000450134;0.000347137;0.000347137;0.000366211;0.000293732;0.00030899;0.000286102;0.000263214;0.000232697;0.000293732;0.000282288;0.000263214;0.000213623;0.000236511;0.000198364;0.000183105;0.000198364;0.000160217;0.000137329;0.000114441;0.000164032;0.000133514;0.000148773;0.000167847;0.000118256;0.000125885;0.000110626;0.000125885;0.000114441;9.53674e-05;0.000114441;8.7738e-05;8.39233e-05;9.15527e-05;7.62939e-05;8.39233e-05;7.24792e-05;8.01086e-05;3.43323e-05;7.24792e-05;3.43323e-05;4.19617e-05;1.52588e-05;2.28882e-05;1.90735e-05;1.90735e-05;7.62939e-06;1.14441e-05;0;1.14441e-05;7.62939e-06;3.8147e-06;0;0;0;3.8147e-06;3.8147e-06
0.1409;0.155891;0.0694122;0.0458984;0.0464478;0.0495262;0.0414658;0.029274;0.0225372;0.0183067;0.0153236;0.013649;0.0119667;0.01091;0.00947189;0.00852966;0.00762177;0.00639343;0.00615692;0.00548935;0.00498581;0.00428772;0.00419998;0.00390244;0.00353241;0.00329971;0.00347519;0.00304031;0.00283051;0.00265121;0.00247192;0.00218201;0.00215912;0.0018425;0.00215912;0.00211334;0.00239944;0.00306702;0.00407791;0.00538635;0.00673676;0.00860977;0.0120049;0.0168724;0.0230598;0.0282288;0.0279121;0.0207062;0.0138474;0.00821304;0.0056076;0.00405502;0.00337219;0.00297165;0.00255585;0.00231934;0.0018158;0.00202942;0.0019455;0.00211716;0.00194931;0.00202179;0.00188065;0.00179672;0.00179291;0.00165558;0.00163651;0.00149536;0.00139618;0.00111008;0.00082016;0.000743866;0.000545502;0.000518799;0.000343323;0.000488281;0.000362396;0.000354767;0.000343323;0.000343323;0.000324249;0.000328064;0.000274658;0.000247955;0.000183105;0.000244141;0.000202179;0.000179291;0.000179291;0.000164032;0.00018692;0.000114441;0.000141144;0.000125885;8.39233e-05;0.000102997;0.000102997;0.000133514;0.000106812;0.000102997;7.62939e-05;5.34058e-05;5.34058e-05;5.34058e-05;6.48499e-05;6.48499e-05;4.57764e-05;2.28882e-05;3.05176e-05;1.90735e-05;3.05176e-05;7.62939e-06;1.52588e-05;3.8147e-05;0;2.28882e-05;7.62939e-06;7.62939e-06;0;1.52588e-05;0;3.8147e-06;0;3.8147e-06;3.8147e-06;1.14441e-05;0;3.8147e-06
0.217911;0.138729;0.0586853;0.0592766;0.0550957;0.0402451;0.0326118;0.0273819;0.0206947;0.0153732;0.0106773;0.00813293;0.00646591;0.00481796;0.00413513;0.00340652;0.00299454;0.0026474;0.00252151;0.00226974;0.00209808;0.00196457;0.00196838;0.00193405;0.00217819;0.00266647;0.00440216;0.00721741;0.0100632;0.0136757;0.0201988;0.0335617;0.0473595;0.0453033;0.0285606;0.0139503;0.00660706;0.00407791;0.00282288;0.00227737;0.00219727;0.00214005;0.00201416;0.00218964;0.00235367;0.00215149;0.0022583;0.0019989;0.00186157;0.00153351;0.00120163;0.00094986;0.000770569;0.000617981;0.000427246;0.000362396;0.000488281;0.000392914;0.00038147;0.000339508;0.000354767;0.000377655;0.000297546;0.000362396;0.000286102;0.000297546;0.000259399;0.000259399;0.000320435;0.000267029;0.00025177;0.000205994;0.000217438;0.000213623;0.000213623;0.000205994;0.000244141;0.000202179;0.000190735;0.000156403;0.000164032;0.000137329;0.000152588;0.000167847;0.000102997;0.000106812;7.62939e-05;5.72205e-05;4.19617e-05;2.67029e-05;6.48499e-05;2.67029e-05;3.05176e-05;7.62939e-06;3.8147e-06;0;3.8147e-06;3.8147e-06;3.8147e-06;3.8147e-06;0;0;3.8147e-06;0;3.8147e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8147e-06;3.8147e-06;3.8147e-06;0;0;3.8147e-06;7.62939e-06;1.14441e-05
0.123501;0.141098;0.0965996;0.0547218;0.0414124;0.0341911;0.0284424;0.0232277;0.0174522;0.0133438;0.0105782;0.00818634;0.00650787;0.00541306;0.00465393;0.00419617;0.00374603;0.00307083;0.00312424;0.00261307;0.00265884;0.00247574;0.00257874;0.0020752;0.00215149;0.00221252;0.00242996;0.00299835;0.00345993;0.004879;0.00692368;0.0104141;0.0142899;0.01894;0.022625;0.0254593;0.026722;0.0276794;0.0277481;0.0267143;0.0250359;0.0215836;0.018055;0.0144348;0.0109749;0.00808716;0.00608063;0.00423431;0.00338364;0.00268555;0.00220108;0.00183868;0.00191879;0.00176239;0.00170898;0.00141525;0.00150299;0.00127411;0.00107193;0.000881195;0.00075531;0.000667572;0.000534058;0.000411987;0.000450134;0.000324249;0.000358582;0.000320435;0.00031662;0.000259399;0.00025177;0.000267029;0.000236511;0.000225067;0.000225067;0.000175476;0.000179291;0.000167847;0.000144958;0.000160217;0.000141144;0.000160217;0.000160217;0.000125885;8.01086e-05;0.0001297;0.000102997;0.000102997;0.000110626;7.62939e-05;9.91821e-05;7.62939e-05;8.7738e-05;7.24792e-05;5.34058e-05;5.72205e-05;4.95911e-05;4.95911e-05;4.57764e-05;2.67029e-05;2.28882e-05;1.52588e-05;1.14441e-05;0;7.62939e-06;1.52588e-05;7.62939e-06;3.8147e-06;3.8147e-06;7.62939e-06;0;3.8147e-06;0;3.8147e-06;0;0;0;0;0;0;0;3.8147e-06;0;0;0;0;0;7.62939e-06
0.170254;0.28278;0.0583839;0.0313797;0.0217896;0.0138969;0.00901794;0.00624466;0.00550079;0.00512695;0.00504303;0.00510406;0.00523758;0.00529099;0.00514603;0.00490952;0.00491333;0.00440979;0.00434113;0.00402451;0.00405502;0.00422287;0.00499344;0.00643539;0.00971985;0.0135994;0.0205917;0.0290909;0.032795;0.0316353;0.0299606;0.0268631;0.0245819;0.0205574;0.016098;0.0126381;0.0096817;0.00723267;0.00571442;0.00450134;0.00385666;0.00326538;0.00277328;0.0024147;0.00234604;0.00210571;0.00185013;0.00158691;0.00131607;0.00115585;0.000915527;0.000728607;0.000640869;0.000549316;0.000507355;0.000480652;0.000423431;0.000450134;0.000366211;0.000404358;0.000312805;0.000305176;0.000244141;0.000240326;0.000263214;0.000244141;0.000156403;0.000160217;0.000167847;0.000179291;0.000148773;0.000148773;0.000110626;0.000148773;9.53674e-05;0.000141144;0.000110626;9.15527e-05;7.62939e-05;0.000102997;8.01086e-05;7.24792e-05;6.48499e-05;7.24792e-05;6.48499e-05;4.95911e-05;6.10352e-05;4.57764e-05;2.28882e-05;3.43323e-05;3.05176e-05;2.28882e-05;3.8147e-06;7.62939e-06;0;0;7.62939e-06;0;0;0;0;0;0;0;0;3.8147e-06;0;0;0;0;3.8147e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8147e-06
