0.838956;0.869982;0.630788;0.592659;0.338585;1;0.132994;0.852563;0.321658;0.0875676;0.41392;0.28151;0.0769368;0.141193;0.580289;0.198462;0.0417634;0.34689;0.522243;0.0681626;0.0526424;0.376048;0.255959;0.34559;0.674463;0.078131;0.273379;0.238903;0.629291;0.776196;0;0;0;0;0;0
0.807111;0.835682;0.569548;0.574043;0.24299;1;0.106222;0.822369;0.278363;0.183151;0.349603;0.461989;0.155766;0.130309;0.82359;0.279655;0.0496653;0.378794;0.709366;0.193697;0.0785946;0.418116;0.414595;0.460773;0.426312;0.158916;0.318959;0.430012;0.776805;0.395096;0;0;0;0;0;0
0.849499;1;0.7997;0.121576;0.478816;0.598622;0.287692;0.626008;0.280764;0.322314;0.375309;0.0169759;0.331828;0.0739794;0.175535;0.107754;0.24725;0.161056;0.241743;0.219084;0.120487;0.184992;0.295572;0.23373;0.10212;0.043065;0.0708613;0.345134;0.15198;0.249006;0;0;0;0;0;0
0.858104;0.94742;0.683315;0.416433;0.327978;1;0.152921;0.960073;0.652913;0.224146;0.616277;0.371846;0.203622;0.385885;0.630549;0.23888;0.0981479;0.402083;0.503563;0.38668;0.103665;0.397134;0.120728;0.517616;0.536373;0.185524;0.315758;0.230406;0.662225;0.315552;0;0;0;0;0;0
0.916928;1;0.769053;0.416835;0.457602;0.797478;0.28304;0.688935;0.0290118;0.310051;0.336628;0.300466;0.326511;0.0939883;0.405379;0.321844;0.271929;0.285773;0.447207;0.598199;0.184953;0.295414;0.438427;0.464563;0.0389912;0.119424;0.149115;0.397571;0.0919945;0.529112;0;0;0;0;0;0
0.898681;0.961341;0.712659;0.512144;0.409497;1;0.246945;0.909657;0.316661;0.23603;0.477223;0.39822;0.208414;0.124728;0.847255;0.169367;0.14524;0.360577;0.886995;0.208321;0.115431;0.430645;0.576438;0.295788;0.216354;0.12957;0.340187;0.182682;0.649844;0.391534;0;0;0;0;0;0
0.930952;1;0.768012;0.503764;0.441924;0.883307;0.169886;0.769839;0.0784233;0.116971;0.405966;0.253198;0.161491;0.100899;0.496225;0.518131;0.145625;0.27848;0.656492;0.747537;0.0985832;0.325718;0.690388;0.544557;0.0452229;0.0654365;0.225526;0.642489;0.214742;0.563445;0;0;0;0;0;0
0.917397;0.969361;0.663809;0.519289;0.246655;1;0.0942532;0.894486;0.387001;0.250115;0.421341;0.343392;0.223333;0.119043;0.760167;0.205194;0.103165;0.42347;0.778634;0.129917;0.134892;0.480393;0.455105;0.304891;0.878005;0.217172;0.363755;0.310405;0.66765;0.909088;0;0;0;0;0;0
0.921943;1;0.761911;0.480766;0.46947;0.980701;0.309969;0.908924;0.331482;0.281322;0.505724;0.339378;0.242646;0.200502;0.74654;0.188656;0.177394;0.375057;0.789882;0.220713;0.146536;0.435998;0.51182;0.193067;0.231989;0.155716;0.347501;0.149053;0.50102;0.379429;0;0;0;0;0;0
0.867736;1;0.801632;0.217796;0.511619;0.704809;0.348785;0.712661;0.275177;0.353428;0.42115;0.172899;0.345494;0.0770527;0.397023;0.103898;0.272083;0.165433;0.403001;0.101987;0.180848;0.213154;0.314927;0.135897;0.285214;0.131463;0.119359;0.283699;0.24724;0.333462;0;0;0;0;0;0
0.870881;0.947366;0.72543;0.487946;0.448535;1;0.269936;0.909702;0.539855;0.213363;0.527178;0.338451;0.176234;0.348217;0.58286;0.0518702;0.115689;0.477502;0.494173;0.145663;0.0569894;0.498765;0.217461;0.483795;0.589075;0.0442136;0.386227;0.260463;0.707464;0.486181;0;0;0;0;0;0
0.835113;0.874864;0.606595;0.552922;0.265756;1;0.0974495;0.846132;0.328674;0.181633;0.376595;0.37533;0.16265;0.131627;0.747528;0.161164;0.0590206;0.39463;0.687141;0.157434;0.0675996;0.442364;0.444379;0.362339;0.56838;0.15182;0.339273;0.472973;0.668577;0.55976;0;0;0;0;0;0
0.92726;1;0.776547;0.505651;0.519252;0.965624;0.394217;0.876108;0.176467;0.369906;0.496497;0.385563;0.328796;0.206441;0.707119;0.124922;0.258516;0.328274;0.682783;0.262028;0.206262;0.375891;0.405856;0.285739;0.164596;0.190287;0.290704;0.0973546;0.459697;0.341614;0;0;0;0;0;0
0.828462;0.904509;0.65476;0.453659;0.325913;1;0.15969;0.95284;0.558501;0.214602;0.636064;0.367318;0.194622;0.412184;0.662458;0.283966;0.0940609;0.395172;0.528215;0.336814;0.0926517;0.382243;0.149158;0.505458;0.35187;0.171931;0.306903;0.188529;0.650147;0.160863;0;0;0;0;0;0
0.866829;0.892626;0.660903;0.634588;0.375045;1;0.158243;0.842437;0.202451;0.0846014;0.434534;0.268991;0.0785083;0.134649;0.507817;0.319742;0.0427834;0.293978;0.457204;0.222894;0.00605444;0.338914;0.312618;0.361079;0.727859;0.0396486;0.247686;0.344412;0.681701;0.955353;0;0;0;0;0;0
0.918337;0.990092;0.703296;0.477606;0.310859;1;0.123541;0.931644;0.490241;0.237363;0.522558;0.362449;0.219366;0.250181;0.705194;0.112764;0.104885;0.392652;0.659502;0.183603;0.112587;0.43621;0.292161;0.414453;0.880577;0.196434;0.354202;0.200857;0.66892;0.748253;0;0;0;0;0;0
0.861071;0.931559;0.680351;0.486877;0.362365;1;0.218385;0.929339;0.446525;0.260637;0.637902;0.376446;0.234362;0.466893;0.61899;0.270906;0.122621;0.455735;0.415786;0.287394;0.0671234;0.428406;0.087181;0.500353;0.291107;0.149016;0.341074;0.306097;0.584902;0.110324;0;0;0;0;0;0
0.845382;0.865369;0.637939;0.645614;0.362296;1;0.155133;0.835126;0.181045;0.0840353;0.435584;0.284752;0.0766153;0.147055;0.495321;0.264306;0.0421307;0.28338;0.419917;0.228684;0.00472335;0.325175;0.266136;0.347644;0.637873;0.037207;0.238668;0.314104;0.633533;0.886563;0;0;0;0;0;0
0.774543;0.812648;0.600741;0.558485;0.360853;1;0.21438;0.863967;0.445053;0.161256;0.46898;0.293637;0.122103;0.28577;0.570824;0.164622;0.073396;0.384924;0.407006;0.310381;0.0394307;0.374699;0.0452883;0.567398;0.641932;0.0401501;0.259496;0.361681;0.739861;0.438272;0;0;0;0;0;0
0.872816;1;0.798969;0.242318;0.506527;0.719655;0.343548;0.725065;0.235649;0.352806;0.430501;0.175533;0.349343;0.0744699;0.42481;0.137053;0.278662;0.165618;0.449238;0.181357;0.186308;0.219343;0.349079;0.14593;0.263286;0.131305;0.127918;0.287285;0.215937;0.382179;0;0;0;0;0;0
0.906074;1;0.781758;0.377266;0.491112;0.795837;0.336951;0.729408;0.112686;0.340818;0.379738;0.255783;0.328169;0.0524518;0.477825;0.288233;0.256675;0.274958;0.481484;0.384453;0.171959;0.309727;0.322787;0.217217;0.277359;0.12314;0.181151;0.228919;0.232879;0.577878;0;0;0;0;0;0
0.912706;1;0.769244;0.405314;0.453945;0.807754;0.275705;0.719398;0.0720427;0.308919;0.376846;0.28116;0.332455;0.110413;0.433838;0.265161;0.283359;0.277307;0.484476;0.505866;0.201088;0.302746;0.464587;0.382467;0.0985508;0.140014;0.180195;0.426805;0.0769392;0.517414;0;0;0;0;0;0
0.872785;1;0.799714;0.242812;0.505621;0.710933;0.339667;0.719413;0.200242;0.351702;0.433711;0.169438;0.352979;0.0807413;0.423986;0.167844;0.285456;0.15973;0.47981;0.295124;0.192523;0.213473;0.383934;0.203594;0.157624;0.133086;0.11891;0.284171;0.1506;0.401839;0;0;0;0;0;0
0.84048;1;0.814929;0.0817561;0.500878;0.549451;0.284972;0.603989;0.235935;0.287599;0.391272;0.0232308;0.290839;0.119124;0.183367;0.13981;0.20759;0.130589;0.258401;0.236788;0.0848624;0.156433;0.282888;0.212087;0.111509;0.0513531;0.0603943;0.299709;0.086603;0.281893;0;0;0;0;0;0
0.828476;0.902962;0.653466;0.458355;0.325918;1;0.161568;0.950458;0.544143;0.216158;0.633969;0.374879;0.19599;0.410132;0.675069;0.276294;0.0959971;0.392521;0.540327;0.322923;0.0948206;0.380537;0.161255;0.51098;0.340391;0.173307;0.307069;0.177975;0.661328;0.158266;0;0;0;0;0;0
0.89098;1;0.785841;0.312934;0.480014;0.749888;0.308714;0.724613;0.134524;0.334582;0.421916;0.211632;0.348471;0.0970926;0.436119;0.231561;0.289227;0.206485;0.507957;0.384802;0.199338;0.247276;0.453203;0.266033;0.165283;0.137418;0.140672;0.377223;0.107384;0.465757;0;0;0;0;0;0
0.915322;1;0.76774;0.41428;0.444084;0.808443;0.238207;0.713419;0.0901646;0.25578;0.352628;0.226319;0.274296;0.0752575;0.409708;0.389032;0.220936;0.312158;0.5127;0.611127;0.133724;0.345607;0.497351;0.453259;0.0567626;0.0615597;0.206084;0.423994;0.0818797;0.483309;0;0;0;0;0;0
0.879728;0.929938;0.695267;0.559048;0.404111;1;0.208945;0.881137;0.370595;0.153689;0.468422;0.30787;0.123348;0.233787;0.602277;0.296598;0.067619;0.390162;0.559254;0.104276;0.0354486;0.410583;0.288032;0.354166;0.740186;0.0601605;0.291188;0.188883;0.655143;0.842022;0;0;0;0;0;0
0.888752;1;0.792929;0.298606;0.508111;0.744095;0.360346;0.724202;0.155817;0.365671;0.405701;0.216333;0.351545;0.032969;0.477895;0.240391;0.277782;0.225144;0.508172;0.288403;0.192712;0.269065;0.358049;0.167419;0.313906;0.145538;0.154574;0.237101;0.279048;0.533872;0;0;0;0;0;0
0.78545;0.785278;0.565389;0.680182;0.311123;1;0.11637;0.813183;0.1363;0.0229959;0.416629;0.346826;0.0239519;0.0801141;0.505717;0.0369189;0.00465811;0.193391;0.35602;0.0989182;0.0371405;0.234682;0.172946;0.421926;0.578531;0.0582473;0.165112;0.27755;0.658532;0.640518;0;0;0;0;0;0
0.863198;1;0.844175;0.253303;0.586592;0.708929;0.375553;0.72448;0.266852;0.302973;0.483633;0.189807;0.304544;0.196423;0.394871;0.250747;0.283119;0.101687;0.430339;0.215718;0.231147;0.158859;0.389887;0.211464;0.335127;0.183678;0.128201;0.36084;0.331712;0.452484;0;0;0;0;0;0
0.867698;0.954138;0.6868;0.427163;0.317362;1;0.123988;0.962224;0.603203;0.219572;0.579376;0.376225;0.207982;0.267839;0.716194;0.158539;0.107618;0.329008;0.664788;0.334476;0.112244;0.372951;0.299809;0.471287;0.599407;0.192752;0.313022;0.119109;0.684803;0.39006;0;0;0;0;0;0
0.829169;0.888064;0.683457;0.542304;0.442461;1;0.294905;0.890152;0.333395;0.245254;0.522939;0.297089;0.206738;0.248677;0.561128;0.117331;0.147649;0.294692;0.475745;0.0359461;0.0915531;0.323153;0.231173;0.220946;0.124658;0.072068;0.253692;0.111354;0.293724;0.134687;0;0;0;0;0;0
0.940761;1;0.752998;0.515894;0.412985;0.86619;0.140744;0.720725;0.0231265;0.131366;0.332513;0.266786;0.172189;0.135012;0.47683;0.592383;0.139189;0.356065;0.646787;0.833658;0.0751397;0.379339;0.697818;0.601082;0.0258508;0.031763;0.236868;0.649411;0.203409;0.567112;0;0;0;0;0;0
0.863023;1;0.800394;0.210501;0.504828;0.723363;0.333558;0.742396;0.343206;0.336095;0.452948;0.150936;0.329156;0.104364;0.377061;0.000119394;0.257475;0.142883;0.3877;0.0122371;0.169945;0.19785;0.299437;0.108249;0.254138;0.126838;0.111049;0.26824;0.229391;0.207731;0;0;0;0;0;0
0.916209;1;0.770197;0.425035;0.45894;0.81827;0.27767;0.709251;0.0732359;0.300004;0.343767;0.276696;0.320638;0.0835519;0.412804;0.290762;0.273911;0.297483;0.453421;0.536732;0.193412;0.318897;0.439729;0.421035;0.0852167;0.127242;0.181215;0.411801;0.0933839;0.506408;0;0;0;0;0;0
0.906554;0.995974;0.713597;0.42349;0.324024;1;0.143442;0.955411;0.622571;0.248529;0.565176;0.400141;0.231041;0.31552;0.667881;0.0493913;0.118546;0.426362;0.574937;0.334921;0.116685;0.463422;0.19341;0.518417;0.810152;0.200221;0.382468;0.263791;0.677029;0.553518;0;0;0;0;0;0
0.878681;1;0.799038;0.26419;0.509503;0.726559;0.345921;0.728051;0.174993;0.351711;0.438184;0.217174;0.34805;0.0874713;0.474723;0.186562;0.278859;0.146335;0.506626;0.275888;0.18708;0.198805;0.390812;0.209889;0.208617;0.130499;0.108438;0.286606;0.249144;0.424224;0;0;0;0;0;0
0.84436;0.883357;0.602871;0.543716;0.242262;1;0.097569;0.86126;0.388686;0.200976;0.383086;0.311772;0.171303;0.128196;0.694582;0.0815061;0.0593146;0.410566;0.654257;0.246978;0.0954109;0.456592;0.400383;0.394354;0.829764;0.172958;0.342986;0.442996;0.647509;0.716339;0;0;0;0;0;0
0.812351;1;0.838954;0.0360546;0.536363;0.467937;0.311961;0.579228;0.293207;0.28651;0.395567;0.0967048;0.276786;0.118368;0.217973;0.146181;0.188332;0.132465;0.290868;0.154539;0.0659462;0.17614;0.252832;0.0972449;0.181583;0.0736354;0.0951992;0.251889;0.0194094;0.295944;0;0;0;0;0;0
0.892673;0.969286;0.691439;0.45857;0.313592;1;0.129342;0.94036;0.559333;0.228698;0.556516;0.347582;0.212151;0.311457;0.614696;0.0205117;0.104843;0.409536;0.519076;0.282493;0.108268;0.43933;0.150747;0.461416;0.818619;0.188989;0.356914;0.271877;0.616262;0.601267;0;0;0;0;0;0
0.867613;1;0.815893;0.242171;0.5535;0.716769;0.412594;0.718467;0.24294;0.406736;0.486143;0.200137;0.372119;0.250703;0.356581;0.133651;0.264011;0.165815;0.262056;0.0505314;0.158225;0.156699;0.16083;0.0715533;0.159654;0.149387;0.107215;0.220971;0.175194;0.094071;0;0;0;0;0;0
0.907285;0.971665;0.725587;0.540189;0.407473;1;0.178257;0.854946;0.355102;0.135466;0.427395;0.13367;0.138578;0.172499;0.292708;0.0734203;0.103355;0.33692;0.177293;0.129978;0.0644767;0.35178;0.268836;0.0899977;0.39468;0.0515002;0.225878;0.44393;0.0757125;0.486941;0;0;0;0;0;0
0.828586;1;0.829789;0.0638303;0.55872;0.607841;0.403616;0.67526;0.434794;0.396334;0.462749;0.199584;0.365585;0.217955;0.3231;0.145453;0.261436;0.143785;0.292482;0.201545;0.162134;0.156443;0.240165;0.215032;0.233574;0.158388;0.113495;0.280664;0.298932;0.0623093;0;0;0;0;0;0
0.709449;0.658888;0.456014;0.798502;0.265792;1;0.153262;0.746773;0.140999;0.113412;0.363865;0.658328;0.0942509;0.0786311;0.743658;0.0248003;0.075622;0.123778;0.505922;0.287456;0.063339;0.134842;0.167342;0.568974;0.265349;0.0567677;0.0981141;0.151672;0.698665;0.453774;0;0;0;0;0;0
0.868963;0.913262;0.744736;0.619739;0.577376;1;0.485475;0.883778;0.0210701;0.434934;0.618419;0.586527;0.379643;0.46231;0.731042;0.126111;0.322669;0.428117;0.530739;0.311052;0.290137;0.385949;0.314386;0.58609;0.113584;0.282295;0.31859;0.32141;0.526161;0.209121;0;0;0;0;0;0
0.739849;0.737211;0.507439;0.657317;0.253301;1;0.0761628;0.782885;0.215555;0.0433083;0.361161;0.331957;0.0463728;0.153298;0.443708;0.132202;0.0301473;0.280485;0.198117;0.0574912;0.0473841;0.271101;0.154765;0.177705;0.264985;0.0642451;0.158785;0.381509;0.215547;0.408351;0;0;0;0;0;0
0.835516;0.874339;0.642929;0.591194;0.356985;1;0.147051;0.839324;0.2617;0.0959433;0.43608;0.251427;0.0996331;0.160876;0.38397;0.0170246;0.0754062;0.269435;0.192127;0.139566;0.0553038;0.283377;0.139871;0.179286;0.260287;0.0539353;0.181901;0.344611;0.0756715;0.405216;0;0;0;0;0;0
0.950961;1;0.740282;0.574411;0.419949;0.982493;0.230665;0.831552;0.203016;0.218131;0.386368;0.261754;0.203425;0.19034;0.606081;0.517668;0.146985;0.451574;0.69607;0.540639;0.102018;0.496942;0.518982;0.150057;0.426398;0.0977955;0.36336;0.29502;0.42001;0.869474;0;0;0;0;0;0
0.750149;0.752737;0.533673;0.64908;0.305248;1;0.174671;0.795405;0.184728;0.135247;0.407465;0.461884;0.0957246;0.218106;0.638761;0.219112;0.0342701;0.295955;0.428766;0.138517;0.0253624;0.293389;0.0742987;0.412786;0.092874;0.0602636;0.222713;0.204393;0.533629;0.169489;0;0;0;0;0;0
0.862229;1;0.80433;0.218784;0.527296;0.748559;0.375803;0.763524;0.368605;0.363119;0.46316;0.17216;0.334774;0.136491;0.409718;0.0653336;0.255955;0.208937;0.381333;0.0771477;0.180858;0.262636;0.211186;0.210956;0.292673;0.15098;0.176486;0.190702;0.317587;0.221296;0;0;0;0;0;0
0.806766;0.829498;0.644847;0.647496;0.427568;1;0.274617;0.917986;0.115931;0.196449;0.659965;0.421232;0.139192;0.46611;0.632659;0.202915;0.0962438;0.424238;0.581568;0.30941;0.104575;0.391688;0.423541;0.502263;0.464834;0.127151;0.322429;0.331564;0.552391;0.537674;0;0;0;0;0;0
0.891234;0.920571;0.662373;0.613104;0.345994;1;0.148642;0.838551;0.17325;0.153285;0.384509;0.307974;0.152028;0.129354;0.629268;0.389777;0.108224;0.397238;0.658647;0.468934;0.0821482;0.440775;0.446557;0.23533;0.374085;0.0884219;0.317579;0.274727;0.40307;0.782076;0;0;0;0;0;0
0.952485;1;0.742528;0.578481;0.429305;0.975563;0.25371;0.819214;0.168984;0.246419;0.377569;0.267066;0.232048;0.197682;0.59096;0.525024;0.17358;0.45873;0.67539;0.572379;0.119936;0.510193;0.511347;0.188549;0.39512;0.106207;0.385492;0.302199;0.358297;0.844976;0;0;0;0;0;0
0.739748;0.627654;0.416642;0.979381;0.225417;0.952238;0.100236;0.596425;0.708785;0.0486942;0.21576;1;0.0498473;0.175859;0.831449;0.441215;0.0705699;0.276944;0.583413;0.92065;0.0860046;0.243037;0.483768;0.887538;0.283317;0.0843837;0.156378;0.528749;0.743524;0.845104;0;0;0;0;0;0
0.858359;0.90766;0.654148;0.547432;0.337297;1;0.129722;0.848473;0.369232;0.132657;0.412116;0.190784;0.12934;0.163106;0.402802;0.0264358;0.0777537;0.358736;0.329648;0.114787;0.0617391;0.379676;0.212259;0.0582193;0.2762;0.0900468;0.248539;0.296985;0.223942;0.434075;0;0;0;0;0;0
0.860243;0.876407;0.690036;0.675176;0.503648;1;0.395061;0.861789;0.0194728;0.331087;0.584714;0.526373;0.258529;0.481991;0.783402;0.347524;0.17508;0.518856;0.644386;0.405679;0.113581;0.500875;0.308989;0.566824;0.416713;0.0950492;0.429277;0.212947;0.713192;0.595047;0;0;0;0;0;0
0.885849;1;0.778238;0.294274;0.46389;0.780936;0.282676;0.756449;0.377873;0.28425;0.399547;0.202862;0.268556;0.119819;0.433019;0.309041;0.19011;0.347887;0.503481;0.229745;0.106802;0.390086;0.376372;0.0410782;0.392978;0.0856978;0.254846;0.246082;0.186307;0.450386;0;0;0;0;0;0
0.652488;0.601507;0.387209;0.769783;0.18539;1;0.0686304;0.711701;0.040111;0.0515206;0.286511;0.6659;0.0409693;0.0471973;0.71121;0.39373;0.0127418;0.194857;0.382139;0.0594144;0.0187599;0.194381;0.0901687;0.28277;0.0216907;0.034336;0.116253;0.266847;0.190997;0.0131303;0;0;0;0;0;0
0.66684;0.62558;0.410883;0.747223;0.197346;1;0.053408;0.737906;0.0232301;0.0113166;0.319472;0.562009;0.0192485;0.0639452;0.63251;0.283868;0.0205871;0.19985;0.34245;0.0583105;0.0427381;0.2042;0.0852667;0.25446;0.106686;0.0547268;0.12943;0.281212;0.201476;0.185962;0;0;0;0;0;0
